SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1872,3,2,Suburb,1969,102505.23985803314
2557,3,1,Suburb,1970,234156.8006160648
1501,3,3,Suburb,1976,230029.22962520763
1078,3,3,Suburb,1953,160613.58464678624
2003,3,3,Suburb,1980,151131.95288051286
2459,3,3,Suburb,2008,322078.35000679316
2139,3,1,Suburb,1965,308228.3806237997
2259,3,2,Suburb,1969,167546.04145470832
1275,3,1,Suburb,1964,119016.63217637375
2856,3,1,Suburb,2020,284543.6542382243
1585,3,2,Suburb,2011,182951.66466204467
1128,3,1,Suburb,2008,235553.93206733023
2936,3,2,Suburb,1964,354391.56495863554
2971,3,3,Suburb,1978,284443.5563998268
1264,3,1,Suburb,2002,135540.8659297691
1550,3,3,Suburb,1956,179420.60027604617
1657,3,3,Suburb,1964,199415.58235613853
1924,3,2,Suburb,1977,228720.74793117162
2277,3,3,Suburb,1965,160845.00139801085
1397,3,3,Suburb,2006,139067.4929447477
2025,3,2,Suburb,1954,171593.55007081735
1949,3,3,Suburb,1996,175147.84272095587
1642,3,3,Suburb,1961,209895.08192533086
2763,3,3,Suburb,1985,280019.64455812046
2165,3,2,Suburb,1977,228428.63826392396
1937,3,2,Suburb,1989,248105.04883185707
2742,3,2,Suburb,1951,297821.8504232612
2814,3,2,Suburb,2002,229442.74892405843
1063,3,3,Suburb,2001,80401.92636975364
1129,3,3,Suburb,1961,138940.06130506107
1666,3,1,Suburb,1953,194681.3228702821
1511,3,1,Suburb,2015,160304.21851838182
2839,3,1,Suburb,2019,203305.63416714684
1752,3,3,Suburb,1963,294415.40329681116
2317,3,1,Suburb,2011,215111.71930784796
1393,3,1,Suburb,2018,106338.01536726087
2721,3,3,Suburb,1964,344530.094489877
2985,3,3,Suburb,1995,290647.2783808179
1653,3,2,Suburb,1987,152091.37739001
2404,3,2,Suburb,1975,370459.88320607366
2659,3,2,Suburb,1974,306541.0844179495
1791,3,2,Suburb,2001,188627.18611644363
2441,3,2,Suburb,2005,284261.5211187477
2794,3,1,Suburb,2014,329757.6946773218
2849,3,1,Suburb,1958,286947.7059260559
1631,3,2,Suburb,1994,149527.74404093067
1733,3,3,Suburb,2009,163500.19482543494
2108,3,3,Suburb,2009,280323.49833887815
1098,3,2,Suburb,2017,167026.98616516462
1871,3,1,Suburb,2016,165245.00856280365
2222,3,1,Suburb,1959,220393.28153201696
2424,3,1,Suburb,1953,206930.27898693446
1229,3,1,Suburb,1970,180400.39472286924
1355,3,1,Suburb,2021,202201.7791754527
1273,3,3,Suburb,1964,96262.98748584709
2360,3,2,Suburb,2008,205607.10487459486
2062,3,3,Suburb,1987,243768.97850261006
1452,3,2,Suburb,2001,157609.2645966181
2396,3,1,Suburb,2018,277335.15283228905
2673,3,2,Suburb,1981,376434.2385621486
1916,3,1,Suburb,1979,218493.03082541004
1072,3,2,Suburb,1959,181964.01699278355
1142,3,2,Suburb,1963,184708.9145331037
2230,3,1,Suburb,1980,314211.3184532746
2674,3,1,Suburb,1974,283242.519669352
2688,3,3,Suburb,2021,356500.2698471331
2009,3,1,Suburb,1953,234225.1217322112
1740,3,1,Suburb,1955,195802.52815754083
2320,3,1,Suburb,2016,254044.5593361211
2227,3,3,Suburb,1990,241789.7411337914
2556,3,3,Suburb,1999,277804.1717111582
2895,3,3,Suburb,2015,331484.99860932725
2913,3,3,Suburb,1971,326748.7248857963
2426,3,2,Suburb,1956,200515.39979902806
1884,3,3,Suburb,1971,83397.66942063888
1401,3,1,Suburb,1987,86084.07754395358
2985,3,2,Suburb,2013,381888.40103119763
1932,3,2,Suburb,1958,170926.2956984251
2071,3,1,Suburb,1975,305224.56762186193
2622,3,3,Suburb,1965,237575.70646250443
2115,3,3,Suburb,1952,171495.55522639112
1736,3,2,Suburb,1963,166505.9343849781
2866,3,2,Suburb,1975,343054.6483023832
1465,3,3,Suburb,2016,215774.38199222795
1183,3,3,Suburb,2014,185690.10338084248
2189,3,1,Suburb,1979,283008.23687532265
1289,3,3,Suburb,2001,94662.631966293
1834,3,1,Suburb,1955,227545.43327060135
1842,3,1,Suburb,1991,139850.30871280452
1999,3,2,Suburb,1989,203344.87929100558
1288,3,1,Suburb,1998,176216.74690399846
1999,3,3,Suburb,1995,303575.20102417417
1873,3,1,Suburb,1984,132859.88250643262
1646,3,3,Suburb,2001,196071.5666951233
1729,3,3,Suburb,1996,226897.84609865068
1508,3,1,Suburb,1957,70479.09028094658
2225,3,3,Suburb,1958,224896.22595286148
2628,3,1,Suburb,2014,274629.7933431156
2083,3,2,Suburb,1987,174426.0518072039
2963,3,1,Suburb,2004,321585.61338496004
1481,3,3,Suburb,1966,226707.97894411252
2532,3,3,Suburb,2013,211109.7448471795
2869,3,1,Suburb,1969,335682.2758180166
1857,3,1,Suburb,1974,199835.67488503575
2209,3,2,Suburb,1992,235002.2860138323
2544,3,3,Suburb,1962,261352.48329801264
2650,3,2,Suburb,1987,269812.9132881867
1665,3,1,Suburb,2018,207779.05752264065
1534,3,3,Suburb,1969,178766.92961232094
2177,3,1,Suburb,2000,259753.64358436866
1906,3,2,Suburb,1995,263760.87842560693
2237,3,3,Suburb,2012,317752.55509712425
2344,3,3,Suburb,1988,296360.303117792
1890,3,3,Suburb,1985,181055.4710261104
1867,3,2,Suburb,1989,233242.41599852333
2280,3,1,Suburb,1958,278500.9210809407
2577,3,3,Suburb,1999,302275.8126244359
2969,3,3,Suburb,1950,348305.5084762981
1413,3,3,Suburb,1972,193926.3187314523
1651,3,3,Suburb,1996,200998.2191556917
1429,3,3,Suburb,1981,113076.5333797383
1568,3,2,Suburb,2001,225332.3124641514
1526,3,3,Suburb,2017,168276.31589339644
1455,3,3,Suburb,1964,148843.80127801292
2089,3,3,Suburb,1967,184191.60339036727
1283,3,2,Suburb,1999,117067.96056968706
1726,3,1,Suburb,1953,232123.30716031138
2306,3,3,Suburb,1990,284557.7801469362
1047,3,1,Suburb,2021,161668.513293822
2208,3,1,Suburb,1974,257733.23818687373
1212,3,3,Suburb,2015,149187.95547648642
1915,3,1,Suburb,1974,235224.5419306014
2270,3,1,Suburb,1994,229826.74109702182
2237,3,2,Suburb,1997,229757.31156051162
1111,3,1,Suburb,1998,73154.74894498137
1368,3,3,Suburb,1984,207239.46886252746
2585,3,1,Suburb,1952,213713.96078821493
1412,3,2,Suburb,1955,134802.5252541753
2279,3,3,Suburb,2013,265939.62605188537
1560,3,1,Suburb,2002,154732.12547696862
1212,3,1,Suburb,1987,126593.10729373981
1138,3,1,Suburb,1970,222477.64789896162
2460,3,2,Suburb,1963,352209.7816615832
2889,3,1,Suburb,1978,364131.34035704186
1228,3,3,Suburb,1956,204186.7511917734
1273,3,3,Suburb,2013,182515.89820532125
1652,3,2,Suburb,2012,228329.24688475835
1818,3,1,Suburb,2007,124987.41710821552
2732,3,2,Suburb,2004,304988.0432160394
2749,3,1,Suburb,1953,233670.39386650664
1929,3,3,Suburb,2006,242123.94348799164
2470,3,2,Suburb,1951,336456.42360939854
2386,3,1,Suburb,2010,220418.4079029506
1589,3,2,Suburb,1950,196709.55357126033
1603,3,1,Suburb,1979,225236.29142598368
2924,3,2,Suburb,2017,329386.99382066715
2913,3,3,Suburb,1980,303423.91385017027
1461,3,3,Suburb,2013,220907.56864955282
2169,3,2,Suburb,1963,179730.8280227192
1790,3,3,Suburb,1952,285767.9763833886
2546,3,1,Suburb,1980,242915.73978863368
2701,3,2,Suburb,1990,291448.94883264333
1541,3,3,Suburb,2016,209776.3990798983
1629,3,3,Suburb,1998,130953.00590838151
2401,3,3,Suburb,2018,210098.4748548844
1059,3,1,Suburb,1964,63973.12121331891
1627,3,2,Suburb,1977,200974.97557976696
1935,3,3,Suburb,1972,184571.597380449
1679,3,2,Suburb,1991,179243.36662962893
1049,3,2,Suburb,1956,135042.276373927
1102,3,3,Suburb,1974,175185.5412339954
2263,3,2,Suburb,2012,239333.54773574098
1188,3,2,Suburb,1951,123818.13803527092
1899,3,2,Suburb,1972,204067.7503251906
1876,3,1,Suburb,1973,163421.22596761398
1605,3,3,Suburb,1957,226138.2818312595
2251,3,2,Suburb,1973,229588.77216987047
2975,3,1,Suburb,2008,233765.34763644022
1214,3,2,Suburb,1988,115581.84490835432
1899,3,1,Suburb,1952,225220.4084931193
1673,3,1,Suburb,1974,163151.2004238576
1321,3,3,Suburb,1962,129103.60138578597
1281,3,1,Suburb,2003,166422.93275502964
1810,3,3,Suburb,1967,252145.71389441573
1749,3,1,Suburb,1985,146529.6237833244
2947,3,1,Suburb,2013,348409.85902058764
1939,3,3,Suburb,1960,237567.69075156408
1054,3,2,Suburb,2013,40649.40897773797
2106,3,1,Suburb,1960,205894.72491785465
2362,3,2,Suburb,1976,247418.832200736
2516,3,3,Suburb,2017,191129.12075629787
2085,3,2,Suburb,1988,271471.3749108742
2350,3,2,Suburb,1980,191539.75689384478
1226,3,1,Suburb,1961,222994.66696122958
2399,3,2,Suburb,1964,223783.37750872152
1715,3,3,Suburb,2015,222889.68666683728
1242,3,2,Suburb,1981,79822.29256770431
1905,3,1,Suburb,2016,175872.48907531388
1342,3,1,Suburb,1964,92084.20641697981
1149,3,2,Suburb,2012,95561.62879704514
2623,3,3,Suburb,1988,286974.6432173614
2533,3,3,Suburb,2006,280051.41478415375
1841,3,2,Suburb,1988,251700.30737180967
1064,3,3,Suburb,1977,71432.87491872325
2626,3,2,Suburb,1969,264317.6793421806
2365,3,1,Suburb,1979,228584.87476363513
2553,3,3,Suburb,2019,276409.68722253194
1821,3,3,Suburb,1950,223531.08996343278
1559,3,2,Suburb,2014,271627.4942166911
1477,3,2,Suburb,2005,169162.43494452932
1611,3,1,Suburb,2017,194197.70300486573
2187,3,1,Suburb,1971,277397.9830914018
1858,3,1,Suburb,1994,178248.9895835551
2959,3,1,Suburb,2011,257368.3076692533
1821,3,1,Suburb,1968,163842.3328003331
2701,3,1,Suburb,1986,236238.68717842991
1697,3,2,Suburb,1976,259152.68625568275
2330,3,2,Suburb,2016,235343.71051985066
1108,3,1,Suburb,1991,139521.99664011947
2314,3,2,Suburb,1973,240614.8604587359
2744,3,1,Suburb,1996,320039.7094359374
2702,3,3,Suburb,1954,272196.36289545824
2896,3,1,Suburb,1988,288791.7656788196
1300,3,3,Suburb,2007,118774.98495101204
1526,3,3,Suburb,2013,188126.75201423006
2446,3,2,Suburb,2010,275556.0997598845
2807,3,1,Suburb,1969,375214.4434249594
2166,3,1,Suburb,2011,341576.9112740968
2060,3,1,Suburb,1991,259954.69415337333
1018,3,1,Suburb,1982,208840.2163484778
2860,3,2,Suburb,1965,299160.619464523
1409,3,1,Suburb,1979,70053.39515665232
2920,3,2,Suburb,1977,296313.4854892281
2159,3,2,Suburb,1954,262400.2749013802
1445,3,3,Suburb,1996,200080.03752099816
2137,3,1,Suburb,1970,188775.83176655095
1859,3,1,Suburb,1994,277646.18683764065
2866,3,2,Suburb,1979,274861.27337303676
1627,3,2,Suburb,1987,189503.14260556654
2100,3,3,Suburb,2010,291918.2269023961
1895,3,2,Suburb,1985,150122.0600054916
1612,3,1,Suburb,1980,145743.03150235742
1647,3,2,Suburb,1969,165392.842724655
1265,3,3,Suburb,1978,200480.792125118
1943,3,3,Suburb,2000,280344.17055320507
2761,3,3,Suburb,1971,330509.88108538516
2606,3,1,Suburb,1964,349054.3275742266
2895,3,3,Suburb,2006,269918.59521108924
2957,3,2,Suburb,1959,333303.8403131372
1992,3,1,Suburb,1984,237122.46007476933
1273,3,1,Suburb,1967,220582.47662059538
2981,3,1,Suburb,2011,392966.96346742054
2140,3,2,Suburb,1987,231235.92044185652
1528,3,2,Suburb,2003,161160.99238616598
2802,3,3,Suburb,1989,238083.80780845624
1206,3,3,Suburb,1969,73481.41851911832
2302,3,2,Suburb,1998,261231.89604884412
2994,3,1,Suburb,2011,275429.2252653163
2121,3,1,Suburb,1986,217648.12491887674
1463,3,3,Suburb,2014,130337.19166860642
1059,3,3,Suburb,1994,173067.70715900592
2879,3,2,Suburb,1964,385025.28646977653
2292,3,3,Suburb,1961,252085.43396315078
1006,3,1,Suburb,2019,28130.83565217923
1388,3,1,Suburb,1962,191720.24285928652
2316,3,3,Suburb,2008,242877.15428861004
1738,3,1,Suburb,1999,168635.6610975102
2654,3,1,Suburb,1985,375012.72596980317
2851,3,3,Suburb,1958,359415.07481733465
1878,3,3,Suburb,2015,227142.08809229606
1557,3,3,Suburb,1953,321252.3288811451
2085,3,2,Suburb,1999,259587.39999047192
2879,3,1,Suburb,1967,210534.24851328367
2782,3,3,Suburb,1986,243331.35547184965
2273,3,3,Suburb,1997,273559.3227258441
1273,3,2,Suburb,1982,99206.86389104028
1849,3,1,Suburb,2000,215675.70104872505
2772,3,3,Suburb,2021,320679.3946129506
2146,3,3,Suburb,2021,202884.6745273039
1743,3,1,Suburb,1989,220914.36262204032
2160,3,2,Suburb,2019,224692.03855784904
1055,3,1,Suburb,1987,206972.98793413362
2198,3,2,Suburb,1957,194853.27389482793
1934,3,3,Suburb,1969,235038.31451003815
1876,3,2,Suburb,1992,270881.989959556
2993,3,2,Suburb,1958,356880.99734986643
2918,3,3,Suburb,2013,353509.9465575023
1711,3,1,Suburb,1951,128163.27392613323
2594,3,3,Suburb,1970,316406.51962524
2086,3,2,Suburb,2009,263594.0791820484
1819,3,2,Suburb,2013,169404.33094820046
1826,3,2,Suburb,1992,269776.5024087445
1299,3,1,Suburb,2014,186735.43788870203
1580,3,3,Suburb,1976,156780.8984724874
2870,3,1,Suburb,1980,271986.2271284326
1272,3,1,Suburb,1995,211704.09141072532
1051,3,3,Suburb,2003,78633.88033868064
1309,3,2,Suburb,1969,48445.975422921605
2764,3,3,Suburb,1974,203824.21124841078
2071,3,2,Suburb,1993,207688.9014345135
2492,3,1,Suburb,1959,236868.08322483368
1516,3,3,Suburb,2019,64576.2392452035
2711,3,2,Suburb,1977,208968.46345368435
1018,3,1,Suburb,1969,145995.19776897057
1284,3,2,Suburb,1951,215673.25747506693
2268,3,1,Suburb,2013,251692.03085609904
1159,3,2,Suburb,1956,199401.57836636913
1638,3,2,Suburb,1961,20170.644154077134
2057,3,3,Suburb,1971,233762.9529980284
2606,3,1,Suburb,1996,261971.2681820827
1113,3,1,Suburb,2015,76072.5931658136
2491,3,2,Suburb,1960,340725.1075318869
1211,3,2,Suburb,2003,160721.8292722012
1184,3,3,Suburb,1960,109829.4305617176
2859,3,2,Suburb,1969,313589.9006468447
2098,3,2,Suburb,1959,210109.14000711835
1706,3,1,Suburb,1976,302363.2340835531
1053,3,3,Suburb,2001,112175.37565679784
1111,3,1,Suburb,1952,188630.63210773066
2599,3,3,Suburb,1958,269127.2672915664
2101,3,1,Suburb,1965,191806.52540237637
2675,3,1,Suburb,2019,296306.92592032213
2447,3,3,Suburb,1969,228372.1764085801
1426,3,3,Suburb,2000,222608.8031808774
2771,3,2,Suburb,2013,244495.14408928296
1151,3,2,Suburb,1968,134670.49542562896
1071,3,1,Suburb,2018,176105.87349972228
1539,3,2,Suburb,2011,171285.1853182975
2069,3,2,Suburb,1955,244745.20718720346
1677,3,1,Suburb,1972,229678.38460820675
2101,3,3,Suburb,1968,277194.9878057246
1448,3,2,Suburb,1956,100000.14416356104
2443,3,2,Suburb,2011,310722.233428271
2888,3,3,Suburb,1992,374975.09522998595
1534,3,3,Suburb,1999,225726.08536205714
1672,3,2,Suburb,1957,180790.61075221468
1704,3,2,Suburb,1999,133238.63858213014
2890,3,1,Suburb,2012,371024.4730937471
1263,3,1,Suburb,1968,53916.219825054664
2810,3,2,Suburb,1959,402339.92371694953
1263,3,3,Suburb,1977,165444.41767530428
1902,3,1,Suburb,1992,272275.9407513537
2623,3,3,Suburb,2014,290254.4021696469
1855,3,2,Suburb,1972,147913.69697755933
2183,3,1,Suburb,1957,191977.11314515426
2859,3,1,Suburb,1953,340301.65543394774
2199,3,1,Suburb,1992,194070.87954251608
1017,3,1,Suburb,1967,169725.25085397778
2058,3,2,Suburb,2008,184519.79391821107
2623,3,1,Suburb,1963,266111.67966834456
1885,3,2,Suburb,2001,165945.7672321871
1332,3,1,Suburb,1966,126823.9237954847
2077,3,1,Suburb,1995,230891.92602928588
1074,3,1,Suburb,1952,160754.2026440746
1769,3,3,Suburb,1992,248320.8109006935
2189,3,1,Suburb,2008,282839.30375391815
1135,3,2,Suburb,2006,106934.88821906745
2437,3,1,Suburb,1967,234793.2479848719
2871,3,2,Suburb,2016,330793.1012843339
1402,3,2,Suburb,1968,206609.4961695184
1550,3,1,Suburb,1979,119190.28314449749
2247,3,3,Suburb,2010,214441.6380766183
2670,3,2,Suburb,1994,412058.9856912002
1384,3,2,Suburb,1993,162157.7659715357
1386,3,1,Suburb,1951,207481.25905897366
2949,3,2,Suburb,1969,327295.00161481125
2404,3,3,Suburb,1966,138472.46453709877
2922,3,3,Suburb,1961,320680.5062460184
2181,3,3,Suburb,1985,163283.47570454283
2611,3,1,Suburb,1956,339536.67380441393
2930,3,3,Suburb,1985,300280.9735160333
2532,3,2,Suburb,1954,297422.2358954603
1527,3,1,Suburb,1962,183070.62672811947
2235,3,1,Suburb,2013,285648.320124845
1353,3,3,Suburb,1979,192881.61149079588
2242,3,3,Suburb,1956,186211.15614615098
1258,3,1,Suburb,1974,188082.77486604184
2597,3,3,Suburb,1951,230961.2182992568
1393,3,3,Suburb,1964,170939.46245367618
1784,3,2,Suburb,2006,159377.1700096594
1829,3,3,Suburb,2006,188166.412825879
2864,3,1,Suburb,1976,293717.5039776047
2463,3,1,Suburb,2018,258474.38275932902
2300,3,3,Suburb,1973,279449.3583627656
2225,3,2,Suburb,1970,266668.4455393641
1755,3,3,Suburb,2018,224496.34039634553
1686,3,1,Suburb,1962,145764.45947354278
2427,3,2,Suburb,1995,196591.71279237702
1874,3,1,Suburb,1970,160055.7853127504
1993,3,2,Suburb,1987,195088.31677270267
1193,3,2,Suburb,1961,163278.33980940058
1037,3,3,Suburb,1959,107155.30020372011
1258,3,1,Suburb,1966,172760.7548202294
2327,3,3,Suburb,1971,166485.72319614657
2912,3,2,Suburb,1972,329635.1634427677
2626,3,3,Suburb,1954,345938.94790185377
1173,3,1,Suburb,1992,183266.21268288876
1758,3,1,Suburb,2017,247217.31409596227
2926,3,1,Suburb,1989,326777.06287544465
1471,3,1,Suburb,1981,232068.1470796931
1258,3,1,Suburb,1971,190521.1219599871
2029,3,2,Suburb,1958,171771.33297450293
2565,3,1,Suburb,2007,291540.95470035286
1225,3,3,Suburb,1962,100783.4652781412
2155,3,3,Suburb,1999,191737.71321120876
2328,3,2,Suburb,1997,170776.34823241012
1982,3,1,Suburb,1989,288772.4786192994
1332,3,1,Suburb,1997,114360.05931657882
2819,3,2,Suburb,2018,304072.4570197425
2889,3,3,Suburb,1962,245021.74147837897
2397,3,2,Suburb,2012,240143.15855607446
1144,3,1,Suburb,1965,104038.64979219582
2006,3,3,Suburb,1962,153881.13749145958
2819,3,1,Suburb,1976,284344.8188731358
2718,3,3,Suburb,1983,277447.9329050375
1225,3,2,Suburb,1957,90159.86837557224
1307,3,2,Suburb,2009,87027.86918474402
1478,3,1,Suburb,1981,227979.92648345436
1254,3,1,Suburb,1972,107851.07130510762
1056,3,1,Suburb,1958,190647.26729148207
2584,3,3,Suburb,1951,226428.03143631626
2046,3,1,Suburb,1972,279372.23143259995
2734,3,2,Suburb,2010,435348.04191053996
2572,3,3,Suburb,1971,248698.60513180017
2738,3,1,Suburb,2015,254459.3874923112
2191,3,2,Suburb,1967,257177.83427997818
1565,3,1,Suburb,1956,211817.93446765334
1470,3,2,Suburb,2020,155129.50935252476
2084,3,2,Suburb,1968,192823.58815282575
2001,3,1,Suburb,1957,259939.7276540751
1168,3,2,Suburb,1999,184728.91631074538
2873,3,1,Suburb,1967,248754.6280999342
2721,3,3,Suburb,2012,276528.2635600737
1714,3,2,Suburb,1973,207442.66225272795
2401,3,2,Suburb,1969,258169.02397144277
1495,3,3,Suburb,1991,196371.386998637
1626,3,2,Suburb,1985,98046.86797724119
2797,3,3,Suburb,1971,261652.6991252016
1860,3,2,Suburb,1980,216108.37175158196
1896,3,3,Suburb,1972,165299.20873391736
1967,3,1,Suburb,2009,301960.53667702107
2432,3,2,Suburb,1982,241367.5173922987
2651,3,3,Suburb,1971,221288.76260035578
2232,3,3,Suburb,1977,184789.16738040082
2842,3,2,Suburb,1977,351860.16357094626
1392,3,3,Suburb,1972,154709.78288296034
2396,3,3,Suburb,1993,247112.27848049224
2438,3,2,Suburb,1951,245613.6723107902
1471,3,3,Suburb,1999,160554.0951280958
2278,3,3,Suburb,2005,247611.14119656984
1175,3,2,Suburb,2004,89213.50811767355
1530,3,1,Suburb,2019,150716.06977176448
2220,3,1,Suburb,2005,309601.7180457532
1408,3,3,Suburb,1969,251797.8895080755
2464,3,1,Suburb,2002,217988.50988217996
1258,3,3,Suburb,1957,99434.26260892319
2262,3,2,Suburb,2000,238163.28936941968
2229,3,1,Suburb,1986,244147.8172053856
1008,3,2,Suburb,1987,55807.67170184001
1578,3,3,Suburb,2010,226922.74140617807
2933,3,2,Suburb,2012,305626.30759051046
2547,3,3,Suburb,1968,284962.7339210821
2494,3,3,Suburb,1990,233268.95827080507
1355,3,2,Suburb,1952,118576.43926239469
2564,3,1,Suburb,2012,274779.9180359152
1463,3,1,Suburb,1968,80383.33228980693
1667,3,1,Suburb,1998,118555.65043340082
2214,3,1,Suburb,1983,229673.46129702078
2470,3,2,Suburb,1987,250330.39890911905
1239,3,3,Suburb,1982,186147.80055306864
1845,3,2,Suburb,1977,228394.17328384146
2944,3,1,Suburb,1979,250764.6940960578
2771,3,1,Suburb,1984,319260.4442080461
1622,3,3,Suburb,1960,225270.70817928168
1814,3,1,Suburb,2013,121923.28135812159
1299,3,2,Suburb,2009,135588.96487045437
2409,3,3,Suburb,1967,298248.43071030616
1193,3,2,Suburb,2003,108495.72371241183
2505,3,2,Suburb,2015,211488.97030424816
2339,3,3,Suburb,1989,194592.85585071743
1525,3,3,Suburb,1995,152478.1120100306
1125,3,2,Suburb,1973,144846.610254
2424,3,3,Suburb,1991,335105.57921430457
1838,3,2,Suburb,2012,167190.09146913615
2922,3,3,Suburb,1994,240186.8246144511
2084,3,2,Suburb,2009,252392.58983133436
2316,3,2,Suburb,1987,241599.45388835415
1607,3,3,Suburb,2013,179418.11553474082
1607,3,1,Suburb,2008,112549.85573006689
1482,3,2,Suburb,2012,137595.8452921896
1219,3,3,Suburb,1981,70888.65322267282
2451,3,2,Suburb,1977,239296.0758217274
2541,3,2,Suburb,1958,285622.01116900076
1597,3,2,Suburb,2013,221151.85116843026
2272,3,1,Suburb,1981,210574.54846983546
1740,3,2,Suburb,2002,247097.8324094473
1322,3,1,Suburb,2020,168557.8344832217
1822,3,2,Suburb,2020,188433.32490576556
1065,3,3,Suburb,1964,139855.95667025275
2855,3,1,Suburb,2003,263812.3309709669
1030,3,3,Suburb,2001,123134.7268879486
1190,3,1,Suburb,2009,132441.09536056596
2618,3,3,Suburb,1978,308477.3759017987
2596,3,2,Suburb,1987,286498.7276333602
1031,3,1,Suburb,1980,168191.6195819857
2127,3,2,Suburb,2020,198436.55563151516
2669,3,1,Suburb,2000,349551.1417891259
2431,3,3,Suburb,2005,306685.280983225
1369,3,2,Suburb,1973,183411.00527052023
1088,3,3,Suburb,1954,216255.03291869335
1950,3,3,Suburb,2018,245505.45157715044
1441,3,3,Suburb,1957,192381.49320731664
1380,3,3,Suburb,1961,172933.66712151142
1031,3,2,Suburb,2015,141108.3051487914
2257,3,2,Suburb,1989,264186.2035511705
2947,3,1,Suburb,2017,369503.44017670274
2739,3,2,Suburb,2011,338888.56192411133
1698,3,3,Suburb,1966,230753.71850724836
2545,3,1,Suburb,2019,291197.9762824895
1591,3,3,Suburb,1950,146420.94870403886
2214,3,3,Suburb,2009,270693.5424059991
2308,3,1,Suburb,2017,226907.72768505092
2588,3,2,Suburb,1958,312524.775062614
1695,3,2,Suburb,1962,183577.71738811093
2167,3,3,Suburb,1954,270191.7352439599
2855,3,2,Suburb,1992,294536.0624229393
1743,3,2,Suburb,1976,233736.75636589876
2549,3,3,Suburb,1966,266255.66620708746
2693,3,3,Suburb,1992,295481.32799918513
1632,3,3,Suburb,1971,142656.33249625756
2946,3,2,Suburb,1963,338229.52959508303
2284,3,3,Suburb,2003,316430.48583072255
1778,3,3,Suburb,1991,181507.49883673736
2381,3,2,Suburb,2002,267500.36317000946
2739,3,1,Suburb,1958,326156.7188959904
1107,3,1,Suburb,1977,152277.55599930236
2282,3,2,Suburb,1955,235315.4190931221
2287,3,2,Suburb,2004,260410.79551188854
1744,3,3,Suburb,2003,130609.28702283374
1807,3,3,Suburb,2012,175701.0164498649
1123,3,1,Suburb,1991,142821.7442799587
2232,3,1,Suburb,1968,287016.20173450647
1535,3,3,Suburb,2018,213494.40478720184
1200,3,3,Suburb,1998,73734.50268438617
2310,3,1,Suburb,1997,175330.7337069821
2459,3,2,Suburb,1995,270949.1766566195
2296,3,1,Suburb,1964,268945.4624962687
1671,3,3,Suburb,1960,153727.67830939236
1016,3,1,Suburb,2009,151825.55008048587
2924,3,2,Suburb,1971,275826.97784967866
1103,3,1,Suburb,1997,155493.16242952447
1769,3,1,Suburb,2012,209589.27406202073
1885,3,1,Suburb,1975,169092.18260403664
2273,3,3,Suburb,1976,297384.1578713674
1453,3,2,Suburb,2007,175459.5750080004
2288,3,2,Suburb,2010,214173.64195725007
2576,3,1,Suburb,2013,255766.53574139765
2404,3,2,Suburb,1978,329861.30449095496
1406,3,2,Suburb,1956,141257.456630135
1815,3,1,Suburb,2020,162616.1200136133
2958,3,2,Suburb,1997,386034.8677898346
1049,3,3,Suburb,1988,149061.77799232595
1328,3,1,Suburb,1983,242104.2425854674
1655,3,1,Suburb,1955,277588.1509677096
2651,3,3,Suburb,1954,321897.5640274489
2916,3,2,Suburb,2015,391906.41786846676
1976,3,3,Suburb,2017,226474.34565770885
1326,3,1,Suburb,1957,163814.02407076812
2129,3,3,Suburb,2012,224632.1315296073
1756,3,2,Suburb,2009,218341.78141548124
2249,3,1,Suburb,1996,279276.2118015507
2340,3,3,Suburb,2019,235067.06678619457
1644,3,3,Suburb,1999,162300.87567934248
2233,3,1,Suburb,2014,216161.5956941257
2859,3,1,Suburb,1959,319153.9236203929
2716,3,1,Suburb,1953,287104.1370979771
2207,3,3,Suburb,1950,290148.1626766764
2304,3,3,Suburb,1995,217168.88848695383
2830,3,1,Suburb,1967,355974.3901439598
1611,3,3,Suburb,1981,212212.05491783496
1301,3,1,Suburb,2007,194425.61894297774
1764,3,2,Suburb,2017,176771.4655034408
1846,3,2,Suburb,2018,250888.49972445492
1731,3,1,Suburb,1961,215692.63002156888
1371,3,1,Suburb,2021,181820.38922554202
1201,3,3,Suburb,1972,90414.62055163994
1088,3,1,Suburb,2015,36353.35705644224
2377,3,2,Suburb,1970,284666.17948616605
2867,3,1,Suburb,1976,329224.2792151309
2294,3,1,Suburb,1951,240484.286797045
1883,3,3,Suburb,1996,234241.8723834981
2657,3,1,Suburb,1989,281320.34219423565
1484,3,1,Suburb,2014,113712.6845435542
2323,3,3,Suburb,1992,222247.82472893214
2263,3,1,Suburb,1985,295901.4436291991
1932,3,2,Suburb,1991,117579.55315248249
2678,3,3,Suburb,1976,326452.4832971968
2962,3,1,Suburb,1962,274000.48960686044
2439,3,1,Suburb,1985,325600.0353226933
1550,3,1,Suburb,1986,282871.39909277525
1694,3,2,Suburb,1976,204143.2504792086
2724,3,2,Suburb,1990,301999.60449943703
2850,3,1,Suburb,1971,321551.46489709854
1232,3,3,Suburb,2018,165878.27642728933
2632,3,1,Suburb,2015,305990.4478604967
2627,3,3,Suburb,1964,218176.230533592
2360,3,3,Suburb,1957,251381.16982288146
2671,3,3,Suburb,1963,302152.62094765744
