SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1859,4,3,Suburb,1991,267252.0393425199
1738,4,2,Suburb,1954,139405.6366958503
2374,4,3,Suburb,1979,233138.54378491975
1293,4,3,Suburb,2020,123368.17118888612
2812,4,3,Suburb,2005,267999.2493909265
1554,4,1,Suburb,1951,153297.69751330753
1083,4,3,Suburb,2016,127681.06063409823
1519,4,2,Suburb,2013,178652.67750944008
2766,4,3,Suburb,1950,264742.2807032791
1442,4,1,Suburb,1968,138538.41166217378
2779,4,2,Suburb,1971,260521.02128790796
2356,4,3,Suburb,2004,207638.48865434586
2370,4,2,Suburb,1983,253692.81221794905
2192,4,3,Suburb,2008,272628.4877022596
1143,4,2,Suburb,1981,202610.26602159257
1750,4,1,Suburb,1985,179152.64246122056
2380,4,2,Suburb,1972,214467.52604953258
2005,4,3,Suburb,2013,245083.2213435855
1716,4,1,Suburb,1963,217776.52892141955
2107,4,2,Suburb,1964,268551.30953779805
1061,4,3,Suburb,1983,51610.24237152326
2897,4,2,Suburb,1988,360648.603202749
2793,4,1,Suburb,1981,302258.0402522555
2894,4,3,Suburb,1993,365540.2826777438
1944,4,2,Suburb,1998,190783.33599366024
1858,4,2,Suburb,2007,195820.52058351279
2763,4,3,Suburb,1998,189574.85520032805
1617,4,3,Suburb,1988,206168.0966133626
2299,4,1,Suburb,1976,306349.06286533445
1192,4,3,Suburb,2013,133464.971827429
1288,4,1,Suburb,1967,48925.451848593206
2552,4,1,Suburb,2004,321897.4280108678
2172,4,1,Suburb,1982,145666.08248555005
2692,4,2,Suburb,2019,333133.3304367332
2453,4,3,Suburb,1994,231524.41536386014
2896,4,2,Suburb,1992,269145.1431870424
2373,4,1,Suburb,1983,329719.8535291329
2323,4,1,Suburb,1980,210025.16591613548
1469,4,1,Suburb,1982,179888.43332082103
1083,4,1,Suburb,1984,173293.52747893735
1679,4,1,Suburb,1989,178269.33908509396
2648,4,3,Suburb,2017,399364.16133819486
2263,4,1,Suburb,1952,236622.6754933001
2270,4,3,Suburb,2005,356322.78807351924
2547,4,2,Suburb,2019,326229.42306617857
2266,4,2,Suburb,1987,232908.09290339547
2826,4,3,Suburb,2019,372336.30115786847
1121,4,2,Suburb,1989,160985.57617639206
1359,4,2,Suburb,1964,175891.0806936089
2152,4,1,Suburb,1986,260069.9031743526
2310,4,1,Suburb,1973,362130.134273299
2212,4,3,Suburb,1984,258250.02976576978
1863,4,1,Suburb,1996,143714.70970877213
2591,4,2,Suburb,2020,357649.291475591
1965,4,3,Suburb,1963,322287.51970347867
1498,4,3,Suburb,1983,246429.7791529179
2171,4,1,Suburb,1976,268347.89490337967
1445,4,2,Suburb,2000,108826.37803414505
2810,4,2,Suburb,1985,251690.61379718073
2259,4,2,Suburb,1979,259508.41233888347
2361,4,3,Suburb,2002,244407.41874305252
2787,4,1,Suburb,1962,267436.9466170289
2073,4,1,Suburb,2008,210683.96914044625
2537,4,2,Suburb,1988,253902.48274200293
2053,4,1,Suburb,2000,242078.80634010938
2243,4,1,Suburb,1956,253518.58182422275
2332,4,3,Suburb,1967,299438.8384145549
1365,4,2,Suburb,1965,189271.9106112161
2251,4,2,Suburb,2018,215829.78589466924
1193,4,2,Suburb,1999,64047.49848800889
1761,4,3,Suburb,1996,171628.53006777194
1333,4,3,Suburb,2002,145594.1876665711
2432,4,1,Suburb,1978,219983.3476115975
2796,4,1,Suburb,1980,253289.82079482026
1489,4,1,Suburb,2004,179647.78857301982
1842,4,2,Suburb,1959,244009.5430371628
2372,4,2,Suburb,1974,200114.35386738164
1643,4,1,Suburb,1980,159257.03425880312
1251,4,3,Suburb,1963,164895.83023844278
1171,4,1,Suburb,2015,98426.17083227824
2193,4,1,Suburb,1963,183040.42369471808
2143,4,3,Suburb,1993,218681.76260690723
1320,4,2,Suburb,1967,98655.43923192794
2568,4,3,Suburb,1973,186488.891713808
1918,4,1,Suburb,1967,290030.3988249452
2813,4,2,Suburb,2002,348820.31508565834
1052,4,3,Suburb,1999,180973.21064814797
1526,4,3,Suburb,2011,169655.92084802347
1338,4,3,Suburb,2017,157623.52936742874
2693,4,2,Suburb,1982,253338.62610563124
2932,4,3,Suburb,2004,349038.1862810491
2230,4,1,Suburb,1962,291441.69734351314
1103,4,2,Suburb,2000,75641.81806077404
2896,4,1,Suburb,2000,241537.88739238225
2739,4,1,Suburb,1995,294674.95134406
2523,4,2,Suburb,1983,256047.81222429944
2725,4,3,Suburb,1997,310559.58015931485
2994,4,1,Suburb,1993,411973.1205051634
1386,4,3,Suburb,1959,122858.91553570991
1964,4,3,Suburb,1951,209411.19802853678
1139,4,3,Suburb,1953,98515.15086540469
2451,4,2,Suburb,1992,236542.89788156786
2132,4,2,Suburb,1970,220248.51627146985
1244,4,1,Suburb,1969,122024.89874838128
1404,4,1,Suburb,1975,143601.9941638485
1009,4,1,Suburb,1998,200890.75365633072
1837,4,1,Suburb,1980,145933.32934388786
2810,4,3,Suburb,1969,344254.8960019415
1452,4,3,Suburb,1985,177968.81677741182
2199,4,1,Suburb,1995,180855.2177079604
2133,4,1,Suburb,1968,200681.83556388988
1863,4,2,Suburb,2007,277394.00151936203
1968,4,2,Suburb,1972,229765.3734705855
1943,4,2,Suburb,1966,146551.5329695365
2221,4,1,Suburb,1965,179338.83704271814
1046,4,2,Suburb,1997,180963.49464447965
2226,4,3,Suburb,1993,269637.4471417097
2996,4,2,Suburb,2021,327147.00302395155
1849,4,2,Suburb,2007,240025.76321179952
2419,4,3,Suburb,1971,248973.6873677845
1381,4,3,Suburb,2015,189845.62624231525
1305,4,1,Suburb,1968,169533.25879649157
1796,4,3,Suburb,1991,334898.422128711
1448,4,3,Suburb,1983,248039.0860271359
1706,4,3,Suburb,1958,157308.9385164904
2617,4,3,Suburb,1962,358073.34772506554
1511,4,1,Suburb,1984,246970.81194819586
1986,4,3,Suburb,1994,221339.59894231835
1927,4,1,Suburb,1965,252568.13436231995
1683,4,1,Suburb,1968,188520.04594714253
1287,4,1,Suburb,1999,216726.62165646043
2343,4,1,Suburb,2006,235119.58333458993
1867,4,3,Suburb,1968,117006.41064339218
2165,4,3,Suburb,1996,185214.96241529353
1241,4,1,Suburb,2011,83275.9985863776
1058,4,1,Suburb,1961,39915.07275149545
2923,4,1,Suburb,1965,245412.47835606782
2881,4,1,Suburb,2006,278220.2045711615
1211,4,2,Suburb,1971,176004.49773155537
1640,4,2,Suburb,2009,311259.8465677142
1676,4,2,Suburb,1994,168200.0203745334
1926,4,3,Suburb,1962,253730.34144281936
2270,4,1,Suburb,2007,227418.97749963767
1386,4,3,Suburb,2002,204969.89669764257
2049,4,2,Suburb,1974,242754.89991781896
1914,4,1,Suburb,1992,218834.76327462986
2238,4,1,Suburb,1965,234281.26902833668
1398,4,1,Suburb,2000,170696.0684993231
1036,4,2,Suburb,1967,79183.70459645495
1009,4,2,Suburb,2014,175135.71926961935
1864,4,2,Suburb,1974,215405.0514868106
1977,4,3,Suburb,1971,195132.31301849813
2909,4,3,Suburb,1957,352304.2207264112
1855,4,3,Suburb,1987,240357.9962396937
2603,4,1,Suburb,2001,229151.78224719045
2563,4,2,Suburb,1987,310595.6894978436
2190,4,1,Suburb,1980,166861.25416607328
2179,4,1,Suburb,1950,230045.5443500033
1115,4,2,Suburb,2003,122633.61635582279
2243,4,1,Suburb,1996,176115.28470466437
2363,4,3,Suburb,2008,184973.4244655894
2720,4,3,Suburb,2003,272206.95441645134
1331,4,3,Suburb,2014,200065.9733469381
1277,4,3,Suburb,2000,231677.17553189944
1682,4,1,Suburb,2011,183168.098148221
1227,4,1,Suburb,2020,106026.23419904136
1735,4,2,Suburb,1954,202657.74378544846
2664,4,3,Suburb,1997,223023.1139442055
2219,4,2,Suburb,2002,135665.972337408
2172,4,1,Suburb,2001,242074.91300190796
2682,4,1,Suburb,1990,426250.1699832622
1491,4,2,Suburb,2015,170012.73023669285
1925,4,2,Suburb,1967,273435.85246726964
1761,4,3,Suburb,1959,65190.67921599472
2565,4,2,Suburb,2001,370650.5375050808
2610,4,2,Suburb,1995,290344.8494470564
1948,4,3,Suburb,1978,149247.52210029034
1871,4,2,Suburb,2013,121011.02863903758
1117,4,3,Suburb,2012,97934.02338911672
1135,4,2,Suburb,1991,193188.93757833252
2528,4,3,Suburb,1957,240364.66383886835
2126,4,3,Suburb,2006,299193.4564321627
1222,4,2,Suburb,1963,148396.96912055605
1235,4,2,Suburb,2009,162766.8130242873
2940,4,3,Suburb,1967,283459.5271431974
2965,4,1,Suburb,1957,313818.7747115791
1051,4,1,Suburb,1993,142108.33536183077
2126,4,1,Suburb,1986,195765.14630676148
1783,4,1,Suburb,1954,136621.70620029862
1861,4,3,Suburb,2008,259434.57209913572
2680,4,2,Suburb,1973,362083.611052788
2473,4,2,Suburb,1983,267641.15919545514
2817,4,1,Suburb,1980,328508.5326793502
2993,4,3,Suburb,1966,352758.09121135884
2546,4,3,Suburb,2000,289518.92480219237
1468,4,1,Suburb,2005,189956.06761950278
2298,4,3,Suburb,2011,338020.45653852064
2868,4,2,Suburb,1958,352059.2177678126
1049,4,1,Suburb,1982,108524.29413756428
1304,4,2,Suburb,1955,157407.06212179552
1812,4,3,Suburb,2020,181813.21954397656
2984,4,2,Suburb,2019,355055.7767514208
1712,4,3,Suburb,1990,195502.94243224701
1704,4,2,Suburb,1965,211485.41917295093
2178,4,3,Suburb,1962,206179.97328934126
1238,4,1,Suburb,1957,148722.91648593146
2299,4,3,Suburb,1968,337385.28251715587
2687,4,1,Suburb,1987,297565.7527882076
2835,4,2,Suburb,2008,387757.6211992036
2882,4,2,Suburb,1979,277438.88923977356
2302,4,3,Suburb,1959,209508.88000355248
1691,4,3,Suburb,1986,207665.406189263
2784,4,1,Suburb,2015,339646.68463733455
1212,4,1,Suburb,1965,160594.9070315307
1596,4,3,Suburb,1985,140974.48047770764
2885,4,3,Suburb,2021,309760.58258888463
1334,4,1,Suburb,1975,203570.85909878646
2870,4,3,Suburb,2004,398898.9173789939
1687,4,2,Suburb,1973,195409.41827131953
2890,4,2,Suburb,1981,305444.45793873
1012,4,2,Suburb,1966,95814.30249168388
1442,4,2,Suburb,2006,208317.61795759274
2498,4,3,Suburb,1968,254935.52264835392
2176,4,1,Suburb,1977,203157.19427026424
1535,4,1,Suburb,1971,223077.60952247508
2403,4,1,Suburb,1993,214913.17377813635
1726,4,2,Suburb,1981,217980.06285792863
2204,4,1,Suburb,1980,262530.31339794595
2411,4,3,Suburb,2003,285084.96765867627
1221,4,1,Suburb,1958,77741.7262183812
1637,4,2,Suburb,1954,90683.77769493755
2065,4,1,Suburb,1980,155953.67111337115
2694,4,1,Suburb,2016,318170.21082725376
1981,4,3,Suburb,1972,224407.47006489293
1636,4,1,Suburb,2017,108869.31179530943
1067,4,1,Suburb,1965,208364.37201766402
1388,4,1,Suburb,2012,208319.78177078674
1324,4,1,Suburb,1999,142747.93007380175
2956,4,3,Suburb,2015,355115.01442148665
2622,4,1,Suburb,1950,292242.8220426031
1186,4,3,Suburb,1974,153653.28792659967
1880,4,2,Suburb,2014,157564.7377186594
2107,4,2,Suburb,2002,255370.9261030531
1774,4,3,Suburb,1979,168760.0228718164
2969,4,2,Suburb,1975,311358.23941733903
1920,4,1,Suburb,1985,188264.35421625606
2774,4,1,Suburb,1956,256161.1343525735
2177,4,2,Suburb,1975,220038.23631939435
2809,4,2,Suburb,1954,248687.48283805538
1293,4,2,Suburb,1988,179086.90768580645
2730,4,3,Suburb,1984,327350.13227492967
2550,4,3,Suburb,1963,290351.74017088173
2003,4,2,Suburb,2012,252206.31591838377
2313,4,2,Suburb,2012,188408.24795179523
1793,4,1,Suburb,2009,216898.84089118705
1452,4,2,Suburb,1970,123510.22743530973
1776,4,2,Suburb,2017,151641.12069334136
1902,4,2,Suburb,1962,187466.71644538996
1044,4,2,Suburb,1977,119609.57872387415
2800,4,1,Suburb,1961,264244.43160004984
1024,4,3,Suburb,1953,-4295.932175864029
2425,4,3,Suburb,1978,264299.6148844434
2159,4,1,Suburb,1990,267612.1909571777
1590,4,2,Suburb,1987,204316.4303600724
1443,4,3,Suburb,2009,211765.14228211617
1991,4,2,Suburb,1987,277522.6378145955
2710,4,3,Suburb,1977,249182.57104556815
1038,4,1,Suburb,1959,112638.93848200457
1149,4,3,Suburb,1968,205967.79557996287
1243,4,3,Suburb,1998,150993.62676843978
2658,4,1,Suburb,1958,395697.5320416831
2265,4,2,Suburb,1999,242474.05144226397
2293,4,3,Suburb,2010,229601.7035266948
1060,4,2,Suburb,2017,160763.3651967156
1271,4,2,Suburb,2007,225662.06447368214
1037,4,3,Suburb,1990,89795.08447649452
2918,4,1,Suburb,1996,265082.47184471885
2568,4,3,Suburb,1974,210670.89607120425
2691,4,3,Suburb,1999,331768.9999118108
1756,4,2,Suburb,1972,207607.3841049581
1121,4,2,Suburb,1995,173969.48222500915
1073,4,3,Suburb,1999,108817.94338858344
1823,4,3,Suburb,2016,164822.6884607798
2300,4,2,Suburb,1984,222735.24062946133
2967,4,3,Suburb,1967,349696.4608418144
2717,4,1,Suburb,1986,376240.02430225804
1320,4,3,Suburb,1974,151427.12014213254
2696,4,2,Suburb,1953,264011.1183788268
1367,4,3,Suburb,1964,224796.84668750202
2241,4,2,Suburb,1974,203191.65767743412
1894,4,2,Suburb,1984,143513.61164750817
1191,4,3,Suburb,1993,225294.0894748238
2887,4,2,Suburb,2004,348206.96143031993
2401,4,3,Suburb,1967,206603.95982029708
2558,4,1,Suburb,1969,247368.82509961247
2560,4,2,Suburb,2020,241656.1727418949
2366,4,1,Suburb,2012,285799.90975052514
2075,4,3,Suburb,2010,300762.0679908744
1844,4,1,Suburb,2019,199125.69720699286
1836,4,1,Suburb,1979,284400.9547875426
1160,4,3,Suburb,1955,94366.11041655492
2243,4,3,Suburb,2000,288569.82971152174
2547,4,1,Suburb,1986,183608.0433489906
2161,4,3,Suburb,2006,201439.89619550825
2939,4,2,Suburb,1957,278620.1412904603
2038,4,3,Suburb,2007,183568.31358958947
1864,4,3,Suburb,1970,163849.58413739846
1744,4,3,Suburb,1992,195529.8784856923
1355,4,1,Suburb,1978,170385.8599955711
1011,4,3,Suburb,1954,128353.84273657955
1011,4,1,Suburb,2006,159625.25116152057
2884,4,1,Suburb,1959,356854.561609575
2750,4,3,Suburb,1989,199245.23272084937
2815,4,3,Suburb,2008,368417.51995373255
2649,4,3,Suburb,1984,349373.4190273391
2243,4,3,Suburb,1995,258470.24902221534
2265,4,1,Suburb,1958,256382.24421326997
1341,4,3,Suburb,2018,197630.11690010302
1664,4,3,Suburb,2014,235730.4611880492
2170,4,3,Suburb,2015,223584.19477984236
1693,4,1,Suburb,2004,266563.86113119003
1925,4,2,Suburb,1999,213701.54860182598
2432,4,1,Suburb,1988,286398.41361926263
1152,4,3,Suburb,1998,185140.35004246183
1324,4,1,Suburb,1977,106112.47861762845
1893,4,2,Suburb,2010,170812.08183562307
2693,4,1,Suburb,1993,280962.2650302542
1798,4,1,Suburb,1956,155706.51541514316
1541,4,2,Suburb,1959,65642.17745520105
2576,4,2,Suburb,1995,263333.4927653238
1218,4,3,Suburb,1973,155286.76600599015
1844,4,1,Suburb,1951,281672.4279834333
1394,4,3,Suburb,1998,148561.54747317248
1962,4,1,Suburb,1976,105812.58428536996
1654,4,3,Suburb,1989,229560.75037515693
1668,4,2,Suburb,1972,273856.3394977008
1136,4,3,Suburb,1979,149079.34368500934
2759,4,2,Suburb,1984,355676.15748194366
1242,4,1,Suburb,1961,107574.5532163821
1169,4,2,Suburb,1978,42560.73786614984
1111,4,2,Suburb,2009,165642.56962147288
1626,4,2,Suburb,1965,234190.39291079383
2919,4,2,Suburb,1989,236564.8331474139
2509,4,1,Suburb,1984,251987.64160549187
2543,4,2,Suburb,1987,169254.69724371907
1456,4,2,Suburb,2010,179430.36931460764
2001,4,2,Suburb,1963,302758.4712939657
1690,4,3,Suburb,1955,161009.59231146149
1692,4,3,Suburb,2011,292276.7170564766
1109,4,2,Suburb,1952,103049.59940981636
2765,4,3,Suburb,1987,371205.7293904625
1786,4,3,Suburb,1989,121111.88090290771
1414,4,3,Suburb,1991,193380.54545825653
1562,4,2,Suburb,1953,191982.36139066925
1689,4,3,Suburb,1966,201154.5458235742
2738,4,3,Suburb,1955,328166.34809681954
2373,4,1,Suburb,1969,277807.17756737623
1216,4,2,Suburb,2021,141658.23227494577
1674,4,3,Suburb,1971,229767.10475909582
1796,4,3,Suburb,1967,127244.18943706117
1128,4,3,Suburb,1990,206901.94295886398
1656,4,1,Suburb,1957,204416.29274302552
1165,4,2,Suburb,1955,114811.06432056795
1836,4,1,Suburb,1996,208861.92805574645
1375,4,2,Suburb,2009,187883.97535423018
2825,4,1,Suburb,1971,383501.362167672
1710,4,1,Suburb,2011,146764.14529682533
1528,4,3,Suburb,1972,129154.22586797483
1214,4,3,Suburb,2004,149333.7865573509
2316,4,2,Suburb,2020,264159.54657919524
2230,4,2,Suburb,1995,188910.7149368687
1109,4,3,Suburb,1951,185600.23149899417
2422,4,3,Suburb,1984,250004.91017492712
1697,4,2,Suburb,1978,206348.4390756435
1725,4,2,Suburb,1960,241869.62181192808
1620,4,1,Suburb,1985,38070.32350912204
2926,4,2,Suburb,2007,217519.69477707386
2542,4,3,Suburb,1997,265578.7039041946
1574,4,1,Suburb,2010,159749.97806749525
2143,4,1,Suburb,1977,228304.5137036948
1474,4,1,Suburb,1951,227993.4101474191
1410,4,3,Suburb,1999,113795.65232241336
1026,4,3,Suburb,1981,120379.40108365676
1286,4,1,Suburb,1978,47343.01463111823
1462,4,2,Suburb,1951,180453.0166063521
1449,4,3,Suburb,1972,185007.5138901021
2044,4,3,Suburb,1966,309871.3234826423
1233,4,3,Suburb,2020,149827.7402581729
2343,4,1,Suburb,1992,262502.4820352213
1829,4,1,Suburb,2007,212296.45135437138
1061,4,2,Suburb,1958,197483.66380482327
1819,4,2,Suburb,1978,198841.96661757975
1425,4,3,Suburb,1952,104818.58178812367
2582,4,2,Suburb,2018,261534.95390153409
1459,4,3,Suburb,2009,147422.53598752874
1634,4,3,Suburb,2002,235837.61954623932
2614,4,1,Suburb,1950,362484.5272947335
2639,4,3,Suburb,1982,244548.77941927873
2631,4,3,Suburb,2019,308609.836197621
2646,4,3,Suburb,1993,242862.08868655332
1176,4,3,Suburb,2004,117863.23708736157
1735,4,1,Suburb,2004,165414.34014002225
1797,4,3,Suburb,1954,185530.5862069466
2743,4,2,Suburb,2013,342226.33506623574
1753,4,2,Suburb,1950,243714.69961974537
1745,4,3,Suburb,1998,166573.63832748428
1391,4,1,Suburb,1989,217652.53968600518
1797,4,1,Suburb,1988,207019.82895010302
2300,4,2,Suburb,2020,220466.0944974699
1085,4,2,Suburb,1977,62921.82870332572
2621,4,2,Suburb,1988,258065.74573355005
1933,4,3,Suburb,1997,242706.28655538816
1145,4,3,Suburb,2009,170405.9891036927
2855,4,2,Suburb,1956,245818.69123205842
1587,4,1,Suburb,1961,109881.33601650923
1572,4,3,Suburb,1975,272575.57105566876
2870,4,3,Suburb,1973,366860.76429093303
2025,4,3,Suburb,2019,262928.15490168566
1361,4,2,Suburb,2009,186766.20913279383
1823,4,3,Suburb,1985,194948.98634214673
2852,4,3,Suburb,1996,230377.01812173525
1076,4,3,Suburb,1969,123051.99439649396
1161,4,2,Suburb,1984,158671.8361482669
1509,4,2,Suburb,2020,162640.02561792533
2390,4,3,Suburb,1996,281606.06471993
2310,4,3,Suburb,1998,319494.5305903885
2036,4,1,Suburb,1982,202615.8663263031
1236,4,3,Suburb,2017,238661.63423001926
2518,4,2,Suburb,1977,307163.5695067502
2075,4,2,Suburb,2015,175672.56770427365
2693,4,2,Suburb,2006,237547.07883982075
1601,4,1,Suburb,1971,217855.7416191509
2207,4,2,Suburb,1990,253265.71221874031
1734,4,1,Suburb,1968,174767.8872494721
1805,4,1,Suburb,1971,186740.5951238942
2938,4,2,Suburb,1977,328574.86830481427
2373,4,2,Suburb,1978,233256.56665913138
2838,4,1,Suburb,2004,318715.7269012233
2814,4,2,Suburb,2001,404902.86029154225
2917,4,1,Suburb,1977,328750.75447999995
1796,4,2,Suburb,1990,223905.8103639965
2957,4,3,Suburb,1960,294970.37646533124
2012,4,3,Suburb,1968,266293.7774591675
1723,4,2,Suburb,1991,223058.47643156766
2101,4,1,Suburb,2007,207905.4340256786
1981,4,2,Suburb,1975,255149.02605139246
1205,4,2,Suburb,1971,145210.70803231437
2991,4,2,Suburb,1996,294783.48336519185
2398,4,1,Suburb,2016,180882.70436128927
1591,4,3,Suburb,1950,90911.31723535666
2176,4,2,Suburb,1981,146466.62783501713
2325,4,1,Suburb,2010,310179.2847252963
2985,4,1,Suburb,1959,443335.49433760723
1123,4,1,Suburb,2009,177612.45253099367
2251,4,3,Suburb,1982,252962.38252076818
2042,4,3,Suburb,2007,254848.40206827896
2892,4,3,Suburb,1973,440699.2101748936
2452,4,3,Suburb,1955,242184.65919469035
1705,4,3,Suburb,1952,147662.0043764622
1329,4,3,Suburb,1955,130855.27603830425
2963,4,2,Suburb,2003,325422.20900441014
2498,4,3,Suburb,1996,410400.63229588844
1449,4,1,Suburb,1971,191672.63069488338
1350,4,2,Suburb,1951,214918.94295004985
2983,4,2,Suburb,1993,372895.2121863923
2910,4,1,Suburb,1984,234448.40056064405
2061,4,1,Suburb,1975,149727.99271940667
1235,4,2,Suburb,2018,140864.98884371907
1217,4,1,Suburb,1958,181025.46694449824
2837,4,1,Suburb,1982,202745.37021428838
2492,4,2,Suburb,1960,383758.0028884794
2364,4,1,Suburb,1986,207620.89755759342
2357,4,2,Suburb,1962,240752.47714730963
2431,4,3,Suburb,1998,206887.16779564988
2199,4,3,Suburb,2016,260427.90315004106
1117,4,1,Suburb,2002,135749.26201585957
1090,4,1,Suburb,1965,197189.22103314512
2246,4,2,Suburb,1990,276538.06324198947
1041,4,1,Suburb,2010,98792.82093478355
1080,4,1,Suburb,2018,120120.5514762591
2237,4,3,Suburb,1972,173741.72762704093
2339,4,1,Suburb,1995,274344.3066264472
2737,4,3,Suburb,1970,261108.4536040084
2944,4,3,Suburb,1980,319177.91729768825
2431,4,2,Suburb,1988,394995.4065101323
1751,4,3,Suburb,1964,222252.68502901695
1022,4,1,Suburb,1966,158152.7268273817
2029,4,2,Suburb,1964,213527.82243805993
2586,4,1,Suburb,1953,262138.27788872473
1860,4,3,Suburb,1964,224735.41895000968
2637,4,3,Suburb,2017,332452.18826718046
1563,4,3,Suburb,1965,140641.05437884858
2968,4,1,Suburb,1988,295166.9787659566
1815,4,3,Suburb,1998,223017.2465402949
2101,4,1,Suburb,2020,287935.5459517507
1519,4,1,Suburb,2014,201278.17064431077
2222,4,2,Suburb,2018,255906.70868753266
2153,4,2,Suburb,1989,213296.21878960275
1294,4,1,Suburb,1954,225893.42801380425
2582,4,3,Suburb,1979,256709.8915095084
2694,4,1,Suburb,2021,273651.87552720186
2733,4,2,Suburb,2000,242888.67902128087
2477,4,1,Suburb,2021,283293.14769790805
1942,4,2,Suburb,2015,295681.17353173223
2005,4,2,Suburb,1951,287836.82367038174
1300,4,1,Suburb,1986,125618.7971213074
1042,4,2,Suburb,1964,121076.64748338646
1241,4,3,Suburb,2003,130566.98658621204
1094,4,1,Suburb,1961,104168.88070510831
1344,4,2,Suburb,1989,127936.96442716324
1258,4,1,Suburb,1989,153841.91336115758
2841,4,1,Suburb,1967,244172.7691548456
1802,4,3,Suburb,1952,206738.9418683015
1693,4,3,Suburb,1967,254307.43265458866
1996,4,3,Suburb,2002,268988.77174348506
1777,4,1,Suburb,1982,200436.29053157006
2345,4,1,Suburb,1990,328337.58170206443
1411,4,2,Suburb,1965,186449.17071298178
2397,4,2,Suburb,2009,313362.0510540232
2539,4,2,Suburb,1980,230552.4199695317
1690,4,3,Suburb,1976,116345.81936215826
1575,4,3,Suburb,2021,215052.92768503237
1950,4,3,Suburb,2013,144300.93114995246
2104,4,2,Suburb,2002,166052.50372069032
1809,4,1,Suburb,1988,174115.61083414845
1472,4,2,Suburb,2010,150714.58107620035
1415,4,1,Suburb,1984,144188.49792715523
2026,4,1,Suburb,1970,219955.5694170913
2680,4,2,Suburb,1972,257649.58809673466
1167,4,1,Suburb,2001,183366.22643684456
2143,4,3,Suburb,1954,183243.35462044022
2658,4,1,Suburb,1977,231047.02661405155
1754,4,2,Suburb,1972,179415.55282638353
1665,4,1,Suburb,1981,151754.5843927354
2244,4,2,Suburb,1961,305353.99961203884
1805,4,1,Suburb,2005,250269.0082197358
1234,4,2,Suburb,1988,136669.28104620884
1143,4,1,Suburb,2012,94802.39055505002
1571,4,1,Suburb,1980,221897.20618731686
2302,4,3,Suburb,1988,229372.78737164265
1615,4,2,Suburb,2018,299524.5322953718
1159,4,1,Suburb,2016,41893.49962059864
1580,4,1,Suburb,1972,186908.00718586502
1232,4,2,Suburb,1984,192581.3343285919
1711,4,2,Suburb,2013,185796.25737641647
2566,4,1,Suburb,1961,207931.68597996657
1933,4,1,Suburb,1983,140611.65386614972
2777,4,2,Suburb,2017,307523.1191692448
2368,4,1,Suburb,1974,92488.11832294561
1009,4,2,Suburb,1964,146184.89887215587
2746,4,3,Suburb,1964,345257.95123562467
2945,4,1,Suburb,1953,319405.8814228223
1452,4,2,Suburb,1980,256860.97114787262
2080,4,2,Suburb,1965,253623.93003379714
1768,4,2,Suburb,1977,227826.25842877373
2325,4,2,Suburb,1981,240961.7404211756
1748,4,2,Suburb,1983,164227.5170543283
2956,4,1,Suburb,1957,319263.98688259494
2717,4,3,Suburb,2005,268762.1188905014
2047,4,3,Suburb,2020,307273.87780429947
2900,4,3,Suburb,2003,311126.37150783715
2888,4,3,Suburb,1986,332378.1180625634
1900,4,1,Suburb,1954,292380.3115450077
2515,4,2,Suburb,1969,243739.47890781483
2613,4,3,Suburb,1964,409215.1867822332
1393,4,2,Suburb,2021,91835.85260539899
2682,4,1,Suburb,1989,286648.05596322037
1148,4,1,Suburb,1963,74083.9361277077
1650,4,1,Suburb,1969,246469.28829008073
1293,4,3,Suburb,2001,170956.61796099698
1414,4,2,Suburb,1960,226613.63646057126
2518,4,2,Suburb,2015,226841.74371828805
1486,4,3,Suburb,1984,123726.51977110404
1088,4,2,Suburb,1951,134071.7155643887
1277,4,2,Suburb,2021,159243.13914348502
1861,4,2,Suburb,1963,180293.57517566305
2013,4,3,Suburb,2012,268964.8011394627
2943,4,1,Suburb,1983,295805.5465140504
1586,4,3,Suburb,2006,185516.19444349786
2618,4,2,Suburb,1984,286437.0723228839
1210,4,3,Suburb,2006,177753.5630294832
2982,4,2,Suburb,2003,281956.89126505697
2681,4,1,Suburb,1974,280697.91801099374
2929,4,1,Suburb,2016,355641.93401300436
1687,4,3,Suburb,1995,222133.02381185733
1607,4,2,Suburb,2006,130787.51932515803
1528,4,2,Suburb,1989,86964.1888905791
1510,4,1,Suburb,2004,189145.68206427587
2163,4,1,Suburb,1968,189244.72694722115
2530,4,3,Suburb,1975,263971.62223391153
1154,4,3,Suburb,1987,94624.46264710627
1961,4,1,Suburb,1950,249426.419708866
2063,4,2,Suburb,1994,276961.9644274763
2219,4,1,Suburb,1999,200155.3738055514
1280,4,1,Suburb,1986,244546.76608691446
2785,4,2,Suburb,1974,353813.9313415271
1638,4,1,Suburb,1980,150047.32891049085
2584,4,3,Suburb,1977,244449.03841472132
1976,4,3,Suburb,1960,212149.9203997372
2138,4,3,Suburb,2002,232829.93825884655
2792,4,3,Suburb,2010,341569.7500575764
2041,4,1,Suburb,2000,154443.0832232638
1995,4,2,Suburb,1963,351539.58209616574
1655,4,3,Suburb,1993,150614.07171646028
2877,4,2,Suburb,1975,397308.40326134313
2769,4,3,Suburb,1961,259720.72599471593
1957,4,3,Suburb,1972,153028.85668833816
