SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
2908,5,3,Suburb,2001,331045.05543916585
2857,5,3,Suburb,2019,329808.2523878455
2900,5,3,Suburb,2009,338094.3935308603
1401,5,3,Suburb,2013,255678.9541906281
1832,5,3,Suburb,1997,92520.54247311823
1063,5,1,Suburb,1988,138276.31014027083
2979,5,1,Suburb,2021,326996.00356343266
1931,5,2,Suburb,2000,227143.6829777167
2990,5,1,Suburb,2016,377946.4056615464
1361,5,3,Suburb,1988,202644.8180585197
2662,5,1,Suburb,1951,313329.2565733566
2848,5,3,Suburb,1951,313806.9150723793
2069,5,1,Suburb,1988,179587.5723113976
2412,5,2,Suburb,1999,200655.63052139594
2898,5,1,Suburb,2008,295401.6774841106
1568,5,1,Suburb,1978,271558.91908387333
1167,5,2,Suburb,2015,140648.1780135685
2988,5,2,Suburb,1957,342344.38532803004
2459,5,3,Suburb,1982,293322.24346603465
2247,5,1,Suburb,2021,209814.14769847068
2011,5,3,Suburb,1957,207696.82013991923
2721,5,3,Suburb,1986,262375.46256686427
2124,5,1,Suburb,2021,288309.8406545681
2485,5,1,Suburb,1971,233336.94566447675
2273,5,1,Suburb,1951,183481.43744934368
2943,5,1,Suburb,1994,272195.45673662925
2182,5,2,Suburb,1977,338089.43254619325
2283,5,2,Suburb,1952,378632.2954670541
1948,5,1,Suburb,2007,204200.13718072174
1939,5,3,Suburb,1955,192840.19787457588
1882,5,2,Suburb,2015,255173.55150261414
1110,5,2,Suburb,1972,187577.77607785363
2013,5,2,Suburb,1999,198984.26850500767
1531,5,2,Suburb,1961,260658.99151729068
2863,5,2,Suburb,1971,289886.748683341
1854,5,3,Suburb,1956,253284.58721354237
2285,5,2,Suburb,1963,305893.5090051319
2537,5,2,Suburb,1961,192658.40168603964
1226,5,2,Suburb,2016,158194.53591122665
1033,5,2,Suburb,1986,119089.33809914211
2042,5,3,Suburb,1954,202283.9943081947
2968,5,2,Suburb,1960,322702.9923811071
1430,5,3,Suburb,1957,126052.76787900936
2785,5,1,Suburb,1996,359502.39387384977
2552,5,2,Suburb,2015,324556.7162791023
1469,5,2,Suburb,2009,152459.13389123097
1869,5,1,Suburb,1985,194792.09403069635
2397,5,3,Suburb,1985,277566.27673408674
2403,5,1,Suburb,1995,337025.11235934927
1000,5,1,Suburb,2016,86050.23127078741
1506,5,2,Suburb,2014,213588.60492033392
2404,5,1,Suburb,2005,263953.3258148621
1280,5,2,Suburb,1997,283115.70138850424
1727,5,1,Suburb,2013,197293.77375753626
2988,5,3,Suburb,1998,347948.71048545616
2220,5,1,Suburb,2013,262539.695410664
2014,5,2,Suburb,1972,219534.4637051122
2014,5,2,Suburb,1955,204274.25042339723
2044,5,3,Suburb,2014,239279.66292999135
2879,5,3,Suburb,2013,366871.2508173322
2391,5,2,Suburb,1952,235858.8864353157
1895,5,1,Suburb,1977,176736.45047156952
2662,5,2,Suburb,2021,351922.5144110585
1566,5,2,Suburb,1965,118732.12342077283
1324,5,3,Suburb,1961,169742.33699303577
2442,5,1,Suburb,1987,331630.4353762023
1116,5,1,Suburb,2000,178910.26027831383
2142,5,3,Suburb,1999,317114.08882951754
1797,5,1,Suburb,2010,282018.1211603902
1539,5,3,Suburb,1974,269457.52898960933
2279,5,2,Suburb,2008,270815.0332131181
2948,5,1,Suburb,1994,287779.2864335963
1944,5,1,Suburb,2019,141459.32114037537
2051,5,2,Suburb,1957,231756.8772200037
1425,5,3,Suburb,1989,187271.29335146007
2290,5,3,Suburb,1953,283103.28157216054
1559,5,2,Suburb,2010,173788.0743634736
1046,5,3,Suburb,2004,189747.06778033206
1367,5,2,Suburb,2006,209119.2583718411
2847,5,2,Suburb,2014,308054.65587461414
2419,5,1,Suburb,1995,265323.8101172618
2085,5,1,Suburb,2009,136596.14641357213
1011,5,2,Suburb,2020,168684.37583009334
2109,5,3,Suburb,2004,202554.7181969749
2586,5,2,Suburb,1954,284952.4916477278
1755,5,1,Suburb,2013,250414.64238663303
1899,5,3,Suburb,2006,194253.7683758752
2646,5,3,Suburb,1981,272346.16561019997
2700,5,2,Suburb,2007,237149.870501563
2540,5,2,Suburb,1980,289523.7742724433
1726,5,1,Suburb,2017,259516.38652006592
2008,5,3,Suburb,1987,213572.11960966067
1425,5,1,Suburb,1977,184382.19302976102
2219,5,3,Suburb,1967,218337.9726477163
2136,5,1,Suburb,1951,268098.9589748245
1277,5,1,Suburb,1967,44894.78375115806
2627,5,3,Suburb,1985,224842.72032248677
1998,5,2,Suburb,1957,334296.3669422005
2242,5,2,Suburb,1996,245134.52493060808
1616,5,1,Suburb,2008,191655.72772735084
2357,5,1,Suburb,2007,263533.56033807085
2334,5,2,Suburb,2003,216772.98905768
2669,5,2,Suburb,1978,292838.6134986639
1391,5,1,Suburb,1973,130506.38914303802
2832,5,3,Suburb,1996,394813.4975699478
2490,5,1,Suburb,1953,268854.68510134233
2301,5,2,Suburb,1953,253999.65790101408
2587,5,2,Suburb,1980,288001.4236597763
1510,5,2,Suburb,1966,206820.52354675307
2216,5,1,Suburb,1997,311147.0948910897
2284,5,1,Suburb,1983,260519.8385808037
2369,5,3,Suburb,1998,252435.4769622406
1327,5,3,Suburb,2021,52612.48727786851
1809,5,3,Suburb,1985,137492.84570106852
1859,5,2,Suburb,2010,97240.97877126036
1674,5,2,Suburb,1995,96579.5990651235
1797,5,2,Suburb,1995,150190.1683475378
1977,5,2,Suburb,2021,202670.9328415608
1215,5,3,Suburb,1999,186400.16705167305
1339,5,1,Suburb,1969,156207.77269825773
1661,5,3,Suburb,1952,239815.2763636405
2968,5,3,Suburb,1984,363119.76583256567
1310,5,3,Suburb,1972,253337.2805064369
1480,5,1,Suburb,1960,228835.75472966468
1951,5,3,Suburb,1967,213233.3418853889
1755,5,3,Suburb,2020,188630.2708468968
2519,5,1,Suburb,1976,193627.5757570176
1969,5,1,Suburb,1973,232314.2701123796
2275,5,1,Suburb,2002,221541.72282163764
1908,5,3,Suburb,1995,145496.51278078023
1568,5,3,Suburb,2010,199814.41571672924
1812,5,1,Suburb,2012,246426.01214615247
2673,5,2,Suburb,1976,328378.65482593037
2308,5,3,Suburb,1996,315507.2290743055
1717,5,3,Suburb,1961,226414.95090007395
2665,5,3,Suburb,2013,223506.47317514423
2153,5,2,Suburb,1957,237967.64188571388
2045,5,2,Suburb,1982,270323.3819643678
2625,5,3,Suburb,1956,355876.02830717835
2478,5,2,Suburb,1969,184347.16952322214
1895,5,3,Suburb,1951,173225.52369033656
1026,5,3,Suburb,1999,253897.85358849668
1485,5,2,Suburb,2001,80602.49811451345
2904,5,1,Suburb,2006,405556.11764658196
2893,5,1,Suburb,1958,244892.81731922567
2946,5,1,Suburb,1989,286451.3983970399
2218,5,3,Suburb,1976,310737.15675152064
1850,5,2,Suburb,1969,323119.6793866386
2353,5,3,Suburb,1978,363706.3592384058
1963,5,3,Suburb,2002,228103.05785518972
1838,5,3,Suburb,1986,255145.9342235556
2119,5,2,Suburb,1950,203004.86747885484
1916,5,3,Suburb,1965,175972.37815895182
2115,5,3,Suburb,1959,305680.24272137386
1472,5,1,Suburb,1995,127963.43417266037
2535,5,1,Suburb,1991,240985.95684185694
2662,5,3,Suburb,1990,330819.758304634
1483,5,1,Suburb,1972,190843.7490484693
2007,5,1,Suburb,1982,228010.1338915408
1964,5,2,Suburb,1954,189569.74792893569
1026,5,1,Suburb,2007,161247.79725696644
1575,5,2,Suburb,1972,213976.48738942697
2655,5,1,Suburb,1992,271811.421184148
2058,5,3,Suburb,1991,250200.3990520013
1755,5,2,Suburb,1999,117551.62942630865
2627,5,2,Suburb,2000,280190.7131593965
2853,5,1,Suburb,1996,328131.64419924526
1569,5,2,Suburb,1976,292856.28050599794
2402,5,1,Suburb,2020,217041.12270755216
2377,5,3,Suburb,1979,327041.3064496219
1778,5,2,Suburb,2015,232684.48198031378
1891,5,1,Suburb,1964,252726.52085934495
1447,5,1,Suburb,1982,171215.92584339902
2652,5,3,Suburb,1997,269920.2429712033
2162,5,3,Suburb,1951,279246.8472599517
1234,5,1,Suburb,2006,146764.04886927735
2027,5,3,Suburb,1963,191692.5253592326
1839,5,1,Suburb,1959,155466.25497076672
1337,5,2,Suburb,2002,176118.0976328765
2972,5,2,Suburb,2008,356348.62871961703
2519,5,3,Suburb,1990,319957.0410735987
2345,5,3,Suburb,1978,414540.6385189119
1816,5,1,Suburb,1982,236279.0776746474
1393,5,3,Suburb,1985,136056.23799801504
2353,5,3,Suburb,2006,216198.1408482939
1878,5,1,Suburb,1996,267622.05718924885
2515,5,3,Suburb,1966,234329.9645398418
1589,5,1,Suburb,1986,70339.16191092893
2360,5,2,Suburb,1980,320354.1511983091
1083,5,3,Suburb,1977,91862.59928296205
2547,5,3,Suburb,2009,271045.55033064843
1232,5,3,Suburb,2018,226361.20049376128
1315,5,2,Suburb,1983,102453.30735192755
1440,5,2,Suburb,1976,237345.25498626352
1650,5,2,Suburb,1955,168196.98934287866
1000,5,2,Suburb,1952,75524.14543710276
2177,5,2,Suburb,1989,280667.2322629493
2527,5,2,Suburb,2000,257792.1003630008
1790,5,2,Suburb,1963,217014.99343940557
2849,5,2,Suburb,1980,365439.7014760752
2768,5,1,Suburb,1950,346249.5413406827
2276,5,2,Suburb,2003,235846.42709846754
2173,5,3,Suburb,1985,270440.09908401174
1684,5,2,Suburb,2003,187215.5822986168
2202,5,2,Suburb,2003,284027.0213654674
1818,5,3,Suburb,1989,210094.4498519057
1577,5,2,Suburb,1995,293715.561790576
2777,5,2,Suburb,1968,344493.0754122801
2082,5,2,Suburb,1952,205679.34280792536
2147,5,3,Suburb,1978,171735.15819346064
2483,5,2,Suburb,2018,313682.0916557782
2988,5,3,Suburb,1959,302583.93698569277
1396,5,1,Suburb,2016,234078.85855662054
2753,5,2,Suburb,2017,298399.87631734926
1036,5,2,Suburb,2019,131323.87313285665
1828,5,3,Suburb,1951,169007.88900809948
1104,5,2,Suburb,1959,120311.48424270761
1661,5,2,Suburb,1969,149374.8358044519
2896,5,3,Suburb,1983,325851.27770136535
1940,5,1,Suburb,1963,142502.74861115083
2567,5,2,Suburb,1980,331319.9622656519
1796,5,2,Suburb,2000,247573.5846120712
2475,5,1,Suburb,1974,266384.16116790834
1723,5,3,Suburb,1991,149077.46222435046
1261,5,2,Suburb,1968,153268.24225849967
2329,5,3,Suburb,2003,342289.9976513316
2749,5,2,Suburb,2011,347733.0324061885
2960,5,3,Suburb,1984,249329.3817382221
2032,5,1,Suburb,2006,281340.93191849685
1969,5,2,Suburb,1965,243414.14041771824
2847,5,3,Suburb,1951,375585.7328181409
2538,5,2,Suburb,1956,230208.6541331713
1953,5,2,Suburb,1974,326365.5731617453
1073,5,2,Suburb,1954,102827.98674927483
1310,5,2,Suburb,1979,159688.42588725523
1271,5,2,Suburb,1958,162967.79927778858
2166,5,2,Suburb,1973,335240.480904878
1291,5,3,Suburb,1989,135641.6595320693
1083,5,2,Suburb,2003,147949.60858697176
2710,5,3,Suburb,1976,298214.2045516019
2272,5,2,Suburb,2020,231754.45056241276
1689,5,3,Suburb,1998,232737.6060971396
1424,5,1,Suburb,1992,159608.6933328439
1511,5,1,Suburb,2017,200411.51523542686
2838,5,1,Suburb,2008,434857.7630938774
1439,5,3,Suburb,2009,138879.20096789172
2352,5,3,Suburb,2008,249076.8100311593
2334,5,2,Suburb,1960,223948.36133534566
1548,5,2,Suburb,1996,231653.1391945044
1292,5,1,Suburb,1951,214267.30384494952
2077,5,1,Suburb,1951,236922.71377872152
2088,5,2,Suburb,1995,188211.21747478496
1247,5,3,Suburb,1977,132267.5587638083
2339,5,3,Suburb,1953,229346.31419219633
2532,5,3,Suburb,2009,342935.264868167
2270,5,3,Suburb,1957,278354.6017254306
1994,5,3,Suburb,1975,251102.0235110724
2006,5,3,Suburb,1975,220377.02218088976
1861,5,3,Suburb,1979,275324.0481199658
2673,5,1,Suburb,1963,369965.92571636016
1808,5,3,Suburb,2013,173892.93892786515
2677,5,1,Suburb,2016,250906.08023862678
2321,5,2,Suburb,1987,195524.5031739056
1131,5,3,Suburb,1977,110833.47497392612
1581,5,2,Suburb,1959,209358.1516135734
2220,5,2,Suburb,2014,188067.36435156
2124,5,2,Suburb,1969,210206.57661696273
1808,5,3,Suburb,1952,261630.86791329514
2055,5,1,Suburb,1996,264178.88344476564
2623,5,3,Suburb,1986,306408.5820918684
1400,5,3,Suburb,1952,170045.73900162318
2989,5,2,Suburb,1983,306298.4782639872
1556,5,1,Suburb,1967,189415.87610947317
1680,5,1,Suburb,2010,178816.8814176755
2487,5,2,Suburb,1969,260356.7442393686
1341,5,2,Suburb,1951,158338.29677247326
2415,5,1,Suburb,1986,221134.26918007477
1389,5,2,Suburb,2018,190401.52819438445
2263,5,1,Suburb,1970,196583.81728373008
2276,5,3,Suburb,2001,227970.62113768506
2749,5,3,Suburb,1975,275563.91392282007
1596,5,2,Suburb,1994,159851.48661211017
2305,5,1,Suburb,2010,321841.5643161212
2096,5,3,Suburb,1961,267229.28430442803
2129,5,3,Suburb,1973,234004.0030283072
2352,5,1,Suburb,1977,198088.92500169462
1966,5,3,Suburb,1967,166524.87027524575
2854,5,2,Suburb,2008,286703.7444655627
1839,5,1,Suburb,2006,262994.83846577146
2727,5,3,Suburb,1971,279740.8264837475
1637,5,2,Suburb,2001,235732.51181601538
1610,5,3,Suburb,1969,218151.02510561887
2041,5,2,Suburb,2005,254742.09104434773
1608,5,2,Suburb,1950,162798.86329994298
2782,5,1,Suburb,1975,319121.0147417228
2294,5,1,Suburb,2007,198264.56531087236
1941,5,3,Suburb,2007,209132.9046359239
1657,5,3,Suburb,1993,235997.40126466518
2587,5,1,Suburb,1968,264784.49825439195
1154,5,3,Suburb,1994,249179.55551654284
1523,5,2,Suburb,1997,183526.73539603737
2228,5,2,Suburb,2019,253266.35138631836
1789,5,1,Suburb,1976,269262.8391416344
1307,5,1,Suburb,1995,149498.87103988975
1786,5,3,Suburb,2005,274353.15001010185
2664,5,1,Suburb,1969,341329.57241670904
2206,5,2,Suburb,1982,366989.62553737144
1830,5,3,Suburb,1957,169050.23315344765
1739,5,1,Suburb,1967,191763.1639195166
1775,5,1,Suburb,1957,264755.81752051506
1520,5,1,Suburb,2008,213675.1355353404
1001,5,1,Suburb,2009,192100.31013890353
1598,5,1,Suburb,1973,141907.7590077456
1844,5,1,Suburb,1970,256795.39209434608
2453,5,3,Suburb,1993,283352.65895918733
1481,5,1,Suburb,2006,173490.42333735753
1316,5,3,Suburb,1953,117690.93577751229
1853,5,1,Suburb,1987,147940.46459982242
2812,5,3,Suburb,1972,282867.73806805274
1477,5,1,Suburb,1960,118479.44886489764
2992,5,2,Suburb,1952,343272.90393436776
1719,5,2,Suburb,1998,225746.63118025335
2741,5,3,Suburb,1989,310048.49088237615
2135,5,3,Suburb,1987,333191.4679830635
2055,5,2,Suburb,1968,246039.69669322867
1373,5,1,Suburb,1991,156503.7870013215
2117,5,3,Suburb,1976,184549.76444167527
1790,5,1,Suburb,2012,167509.02867716725
1331,5,3,Suburb,1990,187350.40273938008
1350,5,3,Suburb,1977,125385.67063042615
1485,5,1,Suburb,1955,108700.14846624961
2286,5,3,Suburb,1969,353561.4294783216
2284,5,1,Suburb,1970,273092.1825990898
1609,5,2,Suburb,1967,199014.09426488183
2617,5,2,Suburb,1971,262420.3993796079
2381,5,3,Suburb,2015,366964.1809974822
1082,5,3,Suburb,1979,118136.14908775124
1343,5,1,Suburb,1994,119301.68626628976
1761,5,1,Suburb,1993,199688.21895449513
1819,5,3,Suburb,1963,326895.29060259217
1221,5,2,Suburb,1982,90163.30542573877
1162,5,2,Suburb,1982,217568.38861599995
1496,5,1,Suburb,1968,88262.05717033255
2020,5,3,Suburb,1976,258939.07953598766
2059,5,1,Suburb,1990,180324.3989888605
2852,5,1,Suburb,1958,361114.80814045185
1140,5,3,Suburb,1966,210819.4371258065
1286,5,2,Suburb,1964,284732.1584882218
2839,5,1,Suburb,1985,385401.46982322587
1411,5,2,Suburb,2009,194025.54371769563
1836,5,1,Suburb,1957,257286.41146331374
2052,5,1,Suburb,1966,284053.01426694007
1977,5,2,Suburb,1995,326954.96674502786
1531,5,1,Suburb,1996,118407.27933932266
1052,5,1,Suburb,2010,115078.741400031
1344,5,2,Suburb,2011,127687.59581807468
2889,5,3,Suburb,1963,282591.0187771628
1765,5,2,Suburb,2011,194599.64852443835
1660,5,2,Suburb,1963,243122.77752912822
1434,5,3,Suburb,1971,139641.4744916862
2559,5,2,Suburb,1954,260576.419965424
1736,5,2,Suburb,1981,229587.50783794967
2922,5,2,Suburb,1988,327826.46964449185
2654,5,1,Suburb,2012,285694.08314731636
1091,5,3,Suburb,1984,118675.80367640994
2227,5,2,Suburb,1953,320689.9895395263
2905,5,2,Suburb,2007,318816.6875643763
2434,5,2,Suburb,1956,273240.4877855922
1518,5,2,Suburb,2008,151929.45400776324
1862,5,2,Suburb,1994,273213.7063826215
2015,5,2,Suburb,1992,253541.03117460554
1379,5,3,Suburb,1963,199361.81415538248
2996,5,3,Suburb,1969,301026.3202562129
1073,5,3,Suburb,2009,43005.008855997556
1968,5,1,Suburb,1979,285757.79166759737
1645,5,2,Suburb,1970,172494.56386056423
1953,5,3,Suburb,1959,260513.31003958482
1100,5,3,Suburb,1997,75583.51399470243
1211,5,2,Suburb,2014,121617.01875149691
1387,5,1,Suburb,1953,156145.47412418682
2903,5,1,Suburb,2003,349553.6362572281
2339,5,1,Suburb,1967,206886.21741973763
1208,5,2,Suburb,1971,253809.29298852457
1224,5,2,Suburb,1958,170891.5091776033
1507,5,2,Suburb,1973,167392.27164966642
2724,5,3,Suburb,1992,274316.9574444471
2364,5,2,Suburb,1960,379747.588869019
2484,5,2,Suburb,1956,233672.06995090953
2415,5,3,Suburb,1992,283120.06034563005
2859,5,3,Suburb,1956,353936.9167489209
1270,5,3,Suburb,1988,243722.98924845085
1936,5,1,Suburb,1961,233542.62438349047
1472,5,1,Suburb,1967,130424.90593431424
2125,5,1,Suburb,1955,244155.24002556023
2048,5,2,Suburb,2001,163138.11378919324
2453,5,1,Suburb,1973,218104.10408128327
2172,5,3,Suburb,1966,293860.9761986552
2859,5,3,Suburb,2009,391055.3069372102
2685,5,2,Suburb,1990,346718.41907765245
2152,5,1,Suburb,1971,354830.2490469866
1763,5,1,Suburb,1995,279753.34313351614
2019,5,3,Suburb,1957,297493.46671715326
2226,5,2,Suburb,1989,245003.62033884693
1896,5,3,Suburb,2003,271381.04971548077
2157,5,3,Suburb,1965,185288.04314827087
1992,5,2,Suburb,1955,206675.5362608791
1318,5,3,Suburb,1985,96713.30093065667
1161,5,1,Suburb,1975,146273.3786795758
2001,5,1,Suburb,1987,317759.3672076584
2260,5,2,Suburb,1989,286141.5581592395
2462,5,1,Suburb,2021,284645.2485988126
1421,5,3,Suburb,1993,240289.22572486417
1103,5,1,Suburb,2018,193695.1862686682
1203,5,2,Suburb,1950,119643.95334394282
2169,5,2,Suburb,1957,303262.9336624691
2226,5,1,Suburb,2010,257807.5355075447
2419,5,2,Suburb,1958,281260.95689845143
1240,5,3,Suburb,1991,215254.86871303324
2566,5,2,Suburb,1951,280042.3281282623
2270,5,2,Suburb,1978,270035.7800314156
2790,5,2,Suburb,1977,380390.1727249308
2173,5,1,Suburb,1953,212610.55375447514
2541,5,1,Suburb,1986,167360.802638317
1837,5,2,Suburb,1964,203507.0353674485
2383,5,3,Suburb,2006,279018.81884094264
1341,5,2,Suburb,2017,154048.06925831694
1985,5,2,Suburb,1978,96560.65729365445
2459,5,2,Suburb,1965,311101.3591664031
2345,5,3,Suburb,1986,298722.9209029809
2745,5,2,Suburb,1989,340247.792372042
1632,5,3,Suburb,1968,180374.06070223195
1486,5,2,Suburb,2003,156244.20902765077
1877,5,2,Suburb,2005,224773.07562244928
1464,5,3,Suburb,2004,85890.84528067449
2652,5,2,Suburb,1977,235674.36917992914
2817,5,3,Suburb,1975,298128.7102113648
2851,5,2,Suburb,1993,348979.13879975624
1719,5,1,Suburb,1967,155432.5697396407
2579,5,3,Suburb,1977,262511.8643308795
2839,5,3,Suburb,2019,316548.3552246047
2936,5,1,Suburb,2011,284130.9514521542
1423,5,3,Suburb,2016,151501.7198239467
2771,5,2,Suburb,1996,209004.36311287544
1394,5,1,Suburb,1979,143077.87554169915
2504,5,2,Suburb,1986,309457.70069066033
1708,5,1,Suburb,1965,252031.23814723192
1444,5,2,Suburb,1999,81837.22299935612
2917,5,3,Suburb,1998,430569.2163482541
1642,5,3,Suburb,1990,210814.72274794025
1784,5,1,Suburb,1959,307429.26809652644
1572,5,1,Suburb,2001,204603.11223113016
1102,5,1,Suburb,1962,189360.64142388618
2365,5,3,Suburb,1985,175494.90681581994
1156,5,1,Suburb,2013,98343.23733265256
1171,5,2,Suburb,1973,69526.15305468744
2826,5,1,Suburb,1977,222128.95870614913
1613,5,2,Suburb,2011,278238.342974442
1109,5,1,Suburb,2015,146610.30937487638
1869,5,3,Suburb,1975,107471.87113867664
2916,5,3,Suburb,1986,287976.99477122084
2190,5,2,Suburb,2005,289745.3417994006
1337,5,3,Suburb,1964,122152.9380459298
1134,5,3,Suburb,1983,139108.20253665332
2504,5,2,Suburb,1979,390851.33268890687
1762,5,2,Suburb,1969,246726.8752659931
1744,5,3,Suburb,1984,149552.37070224987
2576,5,3,Suburb,1982,327906.6115869986
2181,5,1,Suburb,2017,230919.45528748058
1562,5,2,Suburb,1964,232995.77059542976
2293,5,1,Suburb,1981,238480.162976842
1467,5,3,Suburb,1986,189750.683156378
1840,5,3,Suburb,2016,298541.2667277759
2898,5,1,Suburb,1966,296511.75219893263
1665,5,2,Suburb,1981,207052.14787467557
2331,5,2,Suburb,2021,267079.2107527954
2324,5,3,Suburb,1958,276742.65013078344
1619,5,3,Suburb,1988,253680.22703991202
2455,5,3,Suburb,1989,239949.0153585387
1260,5,2,Suburb,2003,98447.00080226976
1830,5,1,Suburb,1996,229720.77101056543
2984,5,1,Suburb,1969,374695.5953303126
2548,5,2,Suburb,2001,238610.0056112957
2741,5,3,Suburb,1981,198870.5294804423
2990,5,3,Suburb,1957,433432.0788086094
1224,5,1,Suburb,2009,121984.45465552525
1780,5,3,Suburb,1989,268585.10038109485
2960,5,3,Suburb,1997,233431.86825713396
1675,5,1,Suburb,1964,113945.97278121102
2080,5,3,Suburb,1986,310894.1590155835
2056,5,3,Suburb,1967,230898.65911175398
1354,5,2,Suburb,2013,140062.9924762392
1338,5,1,Suburb,1976,148323.22211209632
1435,5,3,Suburb,1997,186332.54870655268
1830,5,1,Suburb,2008,162855.02981559123
2420,5,3,Suburb,1986,379260.0100365137
2705,5,2,Suburb,2021,303987.54043957195
1424,5,3,Suburb,2006,175678.13930020138
2216,5,1,Suburb,1993,226533.5754031862
2166,5,2,Suburb,1993,257366.05474647356
2268,5,2,Suburb,1989,330988.99389390834
2750,5,3,Suburb,2021,218974.55419612693
1664,5,2,Suburb,1981,170006.84381971788
1411,5,3,Suburb,1992,271370.1458172645
1813,5,3,Suburb,1980,300785.18724478484
1171,5,3,Suburb,1964,235667.87966245558
1601,5,2,Suburb,1970,149449.6873098619
1208,5,1,Suburb,1952,128767.50685027678
1919,5,2,Suburb,1988,236621.5952473163
1840,5,2,Suburb,2021,72272.60071100271
2759,5,2,Suburb,1970,286206.1668217461
1927,5,2,Suburb,1955,180311.8853128256
2370,5,1,Suburb,2021,236370.449822122
1492,5,2,Suburb,1954,285914.81954744074
2532,5,1,Suburb,1988,240306.35898044624
2406,5,3,Suburb,1974,279605.3203963381
1366,5,3,Suburb,1950,197922.1821163138
1857,5,3,Suburb,1993,215797.70888274934
2026,5,2,Suburb,1954,227751.98436675267
2443,5,2,Suburb,1995,187585.91135983268
1639,5,1,Suburb,2009,290801.06384045613
1663,5,2,Suburb,1956,215923.9148606328
2944,5,1,Suburb,1955,332706.7560903616
1274,5,2,Suburb,1963,106904.62537967952
2456,5,1,Suburb,2000,135852.62064374285
2965,5,2,Suburb,1973,344763.1431027366
2751,5,2,Suburb,1967,310953.57072698354
1595,5,1,Suburb,1952,201467.97467466
1010,5,1,Suburb,1962,74454.758507852
2892,5,1,Suburb,2007,296807.6712246501
1642,5,1,Suburb,1998,146447.19110187807
1322,5,2,Suburb,1979,150650.88429580297
2269,5,3,Suburb,1957,247118.40923424
2087,5,3,Suburb,2007,274063.85858567763
2127,5,1,Suburb,1998,291544.56795184186
1678,5,3,Suburb,1981,219879.71019844312
2740,5,1,Suburb,1957,325371.9852625194
2632,5,2,Suburb,1994,312140.5964505753
1713,5,2,Suburb,2003,204968.99133888676
1100,5,3,Suburb,2000,146675.75662859099
1578,5,2,Suburb,2000,176879.72882602332
2631,5,3,Suburb,2018,307701.2067045527
1668,5,2,Suburb,1956,213956.98609208918
1502,5,3,Suburb,1986,127953.94419120619
1172,5,3,Suburb,1953,114062.75146569005
1886,5,3,Suburb,1960,239998.61527014995
2409,5,2,Suburb,1997,244005.86418441817
1531,5,1,Suburb,1978,184335.75615187729
2959,5,2,Suburb,2021,319935.24990307656
1972,5,1,Suburb,1962,132897.06398427175
2745,5,1,Suburb,1964,325444.79624118627
1105,5,3,Suburb,1993,129718.87756268155
2060,5,1,Suburb,1991,274672.4228505121
2819,5,2,Suburb,1993,246481.32798155674
2573,5,2,Suburb,2007,367787.3568139767
2344,5,2,Suburb,2009,252899.59704731277
1368,5,1,Suburb,1987,197924.97877381384
1907,5,3,Suburb,2013,344736.65339861176
1582,5,3,Suburb,1964,262761.3558612687
2437,5,3,Suburb,1970,372076.603019728
2039,5,2,Suburb,2002,297495.0168355435
2596,5,2,Suburb,1968,259219.8424920095
1782,5,3,Suburb,1961,184255.04342416747
1426,5,3,Suburb,1984,142512.90831993805
2819,5,1,Suburb,1981,404370.75242122775
2781,5,2,Suburb,1979,323535.1691414993
1474,5,3,Suburb,1973,230672.8092468499
2417,5,2,Suburb,1982,260919.1364725787
1565,5,1,Suburb,1983,106736.95220493531
1423,5,3,Suburb,1968,260433.04024562406
2129,5,1,Suburb,2006,256661.41328066195
2764,5,1,Suburb,2014,292998.1831957764
1900,5,1,Suburb,1977,164637.2512489137
1866,5,2,Suburb,1988,225094.4849124481
1803,5,3,Suburb,1981,258647.6215562607
1273,5,3,Suburb,2012,180058.01589923073
1469,5,1,Suburb,1957,247868.10522356135
1096,5,2,Suburb,1967,110274.23481672413
1555,5,3,Suburb,1967,208216.44351812743
1118,5,2,Suburb,1982,77171.46067127341
1319,5,2,Suburb,2007,193892.19849676153
1405,5,1,Suburb,1969,183532.86469177235
1552,5,2,Suburb,1972,176075.24529648724
1729,5,3,Suburb,1988,199508.6817358317
1710,5,2,Suburb,2009,243407.15186456277
2975,5,2,Suburb,2003,352089.83809117984
2669,5,2,Suburb,1981,359771.86115108704
2332,5,3,Suburb,2013,290629.3685504778
2787,5,3,Suburb,1987,386190.9004392275
2479,5,3,Suburb,1963,288468.25207696133
1818,5,1,Suburb,1984,253602.6832182077
2292,5,2,Suburb,2019,306235.1463853707
1282,5,1,Suburb,1955,185657.80060371468
1259,5,2,Suburb,1993,194871.8448903847
1181,5,1,Suburb,1993,120774.57366517195
1168,5,2,Suburb,2004,216778.65895498567
1955,5,3,Suburb,1963,315107.45678180084
2255,5,1,Suburb,1959,278076.9808736532
1473,5,1,Suburb,1952,175438.10607525508
2191,5,3,Suburb,1968,167799.91618787363
2114,5,3,Suburb,1987,217723.4319547579
1730,5,1,Suburb,1991,226799.95259929413
1508,5,2,Suburb,1972,241096.61634261342
2454,5,2,Suburb,2011,280796.4786829829
1279,5,3,Suburb,1964,223762.60822896543
1286,5,1,Suburb,1972,87342.3023126506
1497,5,1,Suburb,2003,122709.89865672198
1731,5,3,Suburb,1971,240667.07533119584
1833,5,3,Suburb,2011,169638.94271253594
