SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1258,2,1,Suburb,2004,106129.93172045852
2437,2,2,Suburb,2009,349616.57765117683
1035,2,2,Suburb,1990,66110.5823677553
1561,2,2,Suburb,1996,203933.8549040262
2702,2,3,Suburb,1985,249141.5399709707
1035,2,3,Suburb,1971,132902.62333070658
1461,2,3,Suburb,2011,237678.50971126487
1734,2,3,Suburb,1986,161882.86931140872
2042,2,3,Suburb,1965,254656.70332609335
2413,2,1,Suburb,1954,261669.6737238877
2596,2,1,Suburb,2015,186412.10389136028
1517,2,3,Suburb,1974,186326.0042121241
2146,2,1,Suburb,1970,143498.72428604437
1743,2,2,Suburb,1957,296902.1262606418
1714,2,3,Suburb,1962,144194.9042350882
2004,2,2,Suburb,1983,247528.32644177225
2014,2,2,Suburb,1966,280118.04011132667
2676,2,1,Suburb,2010,320284.4765885704
1599,2,2,Suburb,2007,236677.3663340102
2207,2,2,Suburb,1959,110514.98062546887
1023,2,3,Suburb,2001,220386.81236630125
2186,2,2,Suburb,2004,251164.13604019897
2764,2,2,Suburb,1971,282729.1489212438
1327,2,3,Suburb,1996,124789.79369742208
1731,2,2,Suburb,1987,98117.22156145563
1937,2,1,Suburb,1987,200290.98858977773
2821,2,1,Suburb,2000,191190.91916071964
2338,2,2,Suburb,1972,283557.5231021189
2013,2,1,Suburb,2017,178841.1135359563
1920,2,1,Suburb,1958,173115.1321467814
1756,2,1,Suburb,1971,218393.09242620508
1597,2,2,Suburb,1998,163399.83564448077
1607,2,3,Suburb,1963,97019.54360467331
2744,2,3,Suburb,1958,249454.0025038192
1161,2,2,Suburb,1956,125923.55809426418
1409,2,1,Suburb,1965,39754.10017346064
1626,2,1,Suburb,1953,92690.29466516
1591,2,3,Suburb,1979,134862.72045175947
1734,2,1,Suburb,1960,256421.0206915418
1452,2,3,Suburb,2007,114611.15838500744
2462,2,1,Suburb,1989,310706.79164206306
2304,2,1,Suburb,1955,346428.20433833054
1348,2,2,Suburb,1952,187997.6775453397
1578,2,2,Suburb,1950,211195.27407065188
2235,2,1,Suburb,2012,274863.13379946735
2078,2,1,Suburb,1971,173981.13083408703
2116,2,1,Suburb,1982,274645.4476545998
1945,2,3,Suburb,2007,278071.0766008206
2063,2,3,Suburb,2003,261105.64544368745
2114,2,3,Suburb,1953,173168.57006464124
1840,2,1,Suburb,1973,206804.4581582947
1319,2,2,Suburb,1977,152915.3442681433
2188,2,1,Suburb,1979,273907.8593496687
1567,2,1,Suburb,2001,254973.82642535254
2564,2,2,Suburb,2007,290445.8804420305
2924,2,2,Suburb,2009,269243.3659982172
1763,2,1,Suburb,2011,212601.88029592813
2818,2,2,Suburb,1971,229213.74617187917
1280,2,3,Suburb,1966,153507.89666560254
1887,2,2,Suburb,1990,223545.34455265678
1176,2,2,Suburb,1956,146782.3549774687
1366,2,2,Suburb,2000,165916.19466531862
1069,2,3,Suburb,2009,80385.01438309895
2812,2,3,Suburb,1992,304224.59249148273
2116,2,2,Suburb,2015,309724.9912870991
1670,2,2,Suburb,1973,135925.9640174199
1547,2,3,Suburb,1966,254523.19199458446
1157,2,3,Suburb,1991,157447.95724218848
2051,2,1,Suburb,1975,167981.83350421564
2387,2,2,Suburb,2004,213240.43367447448
2748,2,3,Suburb,1991,340005.1571101007
2495,2,3,Suburb,1982,290690.72533506906
2181,2,1,Suburb,2000,231375.89853725932
1224,2,2,Suburb,1998,231214.84691846813
2726,2,1,Suburb,2005,221169.72394397238
2056,2,1,Suburb,2019,163686.74397814024
2112,2,2,Suburb,1969,240668.1375470066
2260,2,1,Suburb,1984,248385.208692217
1553,2,1,Suburb,2011,191531.9665565167
1577,2,1,Suburb,1994,116317.95359355898
2020,2,3,Suburb,1973,223511.36588585173
2807,2,2,Suburb,1988,339785.3887373276
2280,2,3,Suburb,1954,195212.13906624372
1490,2,1,Suburb,2008,165809.28825303132
2603,2,3,Suburb,2016,294512.65020310925
1260,2,3,Suburb,1969,92199.07632667484
1006,2,1,Suburb,2013,101861.82435141077
1936,2,3,Suburb,2010,161025.22012274945
2867,2,2,Suburb,1952,296673.4221018856
2520,2,3,Suburb,2002,291925.3589095568
2887,2,3,Suburb,1951,270732.8027230047
2168,2,1,Suburb,1966,248768.75377015295
1082,2,2,Suburb,1976,131545.28676836044
2788,2,3,Suburb,1964,324601.57419442316
2482,2,3,Suburb,1992,254460.7371018696
2635,2,1,Suburb,1978,310481.4820265446
1386,2,3,Suburb,2005,215098.79301506266
1089,2,2,Suburb,1982,149075.09672679796
2267,2,2,Suburb,1982,166253.6408784734
2218,2,1,Suburb,2001,172391.5407809595
2951,2,3,Suburb,1970,260785.6657483576
2077,2,1,Suburb,1965,309772.5471299435
1015,2,3,Suburb,2013,140208.71007819512
2429,2,3,Suburb,2008,325409.7938652851
2420,2,2,Suburb,1981,325300.4309190585
1891,2,2,Suburb,1999,186950.3964039649
2675,2,2,Suburb,1988,288472.2170413087
2317,2,2,Suburb,1969,194871.8501760364
2151,2,2,Suburb,1955,198385.54857232433
1435,2,2,Suburb,1975,168837.56710431946
1403,2,2,Suburb,1959,224813.2855145575
2387,2,1,Suburb,2003,216608.0484977641
1338,2,1,Suburb,1988,220205.31253373885
1997,2,3,Suburb,1976,182621.46256531283
1929,2,3,Suburb,2014,253155.8066863311
2573,2,3,Suburb,2014,244821.20688034524
1788,2,1,Suburb,1972,176164.878749157
2281,2,3,Suburb,2004,261521.3011711311
2974,2,3,Suburb,1951,302964.88908765756
2066,2,1,Suburb,1999,123062.22187461797
2774,2,1,Suburb,2013,347091.17826625647
2304,2,3,Suburb,1967,299861.8047111823
1928,2,3,Suburb,2009,290269.0601068213
1927,2,3,Suburb,1995,137001.60959612514
2461,2,1,Suburb,1979,201605.85401187575
1822,2,3,Suburb,1968,196596.50824578607
2222,2,2,Suburb,1995,165424.1711122539
1661,2,2,Suburb,1987,142825.49104682432
2554,2,2,Suburb,1966,312443.5581743009
1374,2,1,Suburb,1969,141967.4225417554
1051,2,1,Suburb,1968,69015.91657746783
1620,2,3,Suburb,1986,218895.185695474
1042,2,2,Suburb,1981,154867.91518840162
2905,2,2,Suburb,1992,235838.6167817281
1650,2,3,Suburb,2007,79250.07434479537
2167,2,3,Suburb,1950,298335.53851720755
1623,2,3,Suburb,2006,181066.18658107656
1662,2,2,Suburb,1982,172016.10162614414
2418,2,3,Suburb,1976,216415.2573892131
1997,2,2,Suburb,1955,242232.54940462214
1618,2,3,Suburb,1965,190824.0732994532
2713,2,1,Suburb,1983,165812.11813907442
2959,2,3,Suburb,1958,314593.53613733215
2747,2,2,Suburb,1995,312682.3504795759
1018,2,3,Suburb,1996,93582.87312471528
1254,2,1,Suburb,1999,212453.6919006285
1498,2,2,Suburb,1983,44941.04515983327
2530,2,3,Suburb,1989,245184.6923902046
1994,2,3,Suburb,1981,218604.94211059826
1499,2,3,Suburb,1974,208445.3788254814
2045,2,2,Suburb,2007,157584.1805369319
1364,2,2,Suburb,1977,153191.70210692025
1185,2,3,Suburb,2002,173645.86879321636
2504,2,3,Suburb,1955,310793.814097791
1096,2,1,Suburb,1957,68235.20410240984
1969,2,3,Suburb,2015,148583.7799251647
1424,2,3,Suburb,1958,159943.7447823619
2412,2,2,Suburb,1973,297252.024783498
2341,2,2,Suburb,1957,280157.23937489156
2467,2,3,Suburb,2007,246809.20036424499
2999,2,1,Suburb,2008,299012.65057579335
2502,2,3,Suburb,1950,317632.0954801172
1592,2,1,Suburb,1971,147909.72391299155
1452,2,1,Suburb,2019,196428.89130034533
2712,2,1,Suburb,1963,237220.98597500476
1299,2,2,Suburb,2002,116673.12954457579
1206,2,2,Suburb,1997,132231.30058988166
1815,2,2,Suburb,1997,149981.2523291764
2917,2,2,Suburb,1959,350988.98133377085
2357,2,2,Suburb,1977,203911.096911263
2524,2,1,Suburb,1971,277317.844822018
2382,2,2,Suburb,1963,241056.25321548613
1882,2,3,Suburb,2017,189412.7985952632
2889,2,1,Suburb,1999,323892.03587693017
2315,2,2,Suburb,1953,206845.46444193897
2553,2,2,Suburb,1956,320114.15186102386
2961,2,1,Suburb,1950,336278.0338025049
1981,2,3,Suburb,1965,172033.4503454975
1693,2,2,Suburb,1988,138101.027849915
1488,2,3,Suburb,1975,126292.9582213864
2931,2,1,Suburb,1983,369423.0967575033
1520,2,2,Suburb,2016,193291.33140061586
2608,2,3,Suburb,1990,241043.641407526
1144,2,1,Suburb,1951,267865.0401185114
1431,2,3,Suburb,1991,190833.33478489186
2970,2,2,Suburb,1978,282609.4219732502
2763,2,1,Suburb,1973,281662.5405077337
1599,2,3,Suburb,2016,128355.42269268705
2425,2,2,Suburb,1972,254618.52252305977
2238,2,1,Suburb,2001,254871.62994852263
2831,2,2,Suburb,2015,264183.46250336105
2196,2,2,Suburb,2018,169843.11613219275
1527,2,1,Suburb,1987,124441.59816220556
2264,2,1,Suburb,1997,268687.8202469944
1243,2,2,Suburb,1974,119496.8277335177
1237,2,3,Suburb,2015,153160.9311738307
1485,2,3,Suburb,1995,140929.40918149258
1123,2,1,Suburb,1998,86765.5489301144
1940,2,2,Suburb,1961,296595.0704429868
1930,2,3,Suburb,1967,236138.39299894255
2901,2,1,Suburb,1966,319259.66842028615
2741,2,1,Suburb,1981,253283.7211263367
1212,2,3,Suburb,1952,145815.88617680315
2251,2,3,Suburb,1953,257129.15880986862
2449,2,1,Suburb,1999,270098.7092906709
2426,2,3,Suburb,1976,237796.2689003282
1437,2,1,Suburb,1955,142447.47621048678
1478,2,2,Suburb,1974,158118.51238169902
2007,2,1,Suburb,1988,307104.93522225646
1071,2,3,Suburb,1955,136779.7639786534
1379,2,2,Suburb,2019,88274.49381976872
1135,2,1,Suburb,1964,155722.53405005645
1058,2,3,Suburb,2002,126063.73501328692
1976,2,3,Suburb,1994,175602.055357455
2778,2,3,Suburb,1992,330089.01110052876
2485,2,1,Suburb,2017,250068.7634102495
1497,2,1,Suburb,1983,163241.38501139948
2005,2,3,Suburb,1983,179072.1084422078
2805,2,1,Suburb,1977,338624.30924296484
2777,2,3,Suburb,1994,315345.7582456857
1160,2,1,Suburb,1992,140908.27655635367
2699,2,2,Suburb,1967,310642.9455818512
2273,2,3,Suburb,1961,152096.5468922851
2851,2,3,Suburb,2003,295415.55343414465
1239,2,1,Suburb,2018,180374.15608044498
2489,2,1,Suburb,1971,297327.74331178085
2586,2,2,Suburb,1957,423458.01556659164
2670,2,2,Suburb,1993,271012.0007294781
2444,2,3,Suburb,1990,249873.31672328085
2484,2,2,Suburb,2002,306500.22903959744
2806,2,1,Suburb,1982,328202.65785014967
1658,2,1,Suburb,1955,212558.83339229232
2929,2,3,Suburb,1971,249861.10197461216
1125,2,1,Suburb,1951,131929.28728276273
1923,2,3,Suburb,2007,187852.83475803287
1107,2,2,Suburb,1959,196657.81652531627
2446,2,1,Suburb,1970,160783.22633051092
2894,2,3,Suburb,1957,322662.5190685307
1226,2,3,Suburb,1979,133821.22796081429
1463,2,1,Suburb,1976,189975.40224598703
2155,2,1,Suburb,1959,267645.259116132
1865,2,1,Suburb,1960,252374.13607039466
1961,2,1,Suburb,1954,219247.43703113447
2328,2,3,Suburb,1954,155571.42859157902
2670,2,1,Suburb,1980,203148.819271538
1861,2,3,Suburb,1968,224012.19613684528
1587,2,2,Suburb,1999,174436.0373489045
1520,2,1,Suburb,1980,165486.63534219156
1227,2,2,Suburb,2009,116905.4070981692
2774,2,3,Suburb,1957,238133.56737991807
1146,2,2,Suburb,2017,112094.58330452285
1699,2,2,Suburb,2019,221352.75644895257
1059,2,1,Suburb,1971,70113.40036483403
1477,2,3,Suburb,1954,151877.74909783795
2967,2,1,Suburb,1991,264987.83969826216
2050,2,1,Suburb,1967,236570.594565446
2420,2,3,Suburb,1986,212637.64355091212
1613,2,1,Suburb,1975,211076.02623970772
2474,2,1,Suburb,1993,276137.62357407506
1239,2,1,Suburb,2007,203051.5784897876
1359,2,2,Suburb,2000,160685.30844854363
2698,2,1,Suburb,2020,325749.92013674194
2009,2,3,Suburb,2009,166533.90650989232
1119,2,2,Suburb,1981,183173.54550088558
2242,2,1,Suburb,1996,203817.24188245455
1504,2,1,Suburb,1957,187992.84791602602
2458,2,3,Suburb,2014,316047.7938051829
2415,2,1,Suburb,1978,283435.4409278904
2287,2,3,Suburb,1970,222813.83911052547
2402,2,3,Suburb,1980,279109.3726811135
2642,2,2,Suburb,1975,319753.0199450481
1578,2,2,Suburb,1990,193875.4276304649
2459,2,2,Suburb,2019,229547.42314965493
1744,2,1,Suburb,1979,196858.50833575745
1702,2,3,Suburb,2009,96169.42696805848
1198,2,1,Suburb,2006,146079.81396890729
1039,2,2,Suburb,1960,77523.97008187644
1217,2,3,Suburb,2004,82734.30023487814
1473,2,2,Suburb,1954,162886.2423346601
2435,2,2,Suburb,1971,344858.6289909816
1634,2,1,Suburb,2014,176063.73531246572
1610,2,1,Suburb,1960,200501.66995580366
2220,2,1,Suburb,1964,213428.88861064162
2243,2,3,Suburb,1997,273621.8113280115
2172,2,1,Suburb,1986,199310.6359688554
1010,2,1,Suburb,1956,111589.50905315107
1064,2,2,Suburb,1997,176038.55804925656
1311,2,1,Suburb,1980,195038.8528949333
1282,2,2,Suburb,1991,124377.71206427497
1062,2,1,Suburb,1981,125991.10572215774
1957,2,1,Suburb,1969,143040.26474904767
2853,2,3,Suburb,1963,318003.93091805506
2922,2,3,Suburb,2006,249032.54209974207
1529,2,1,Suburb,1958,215510.61203277163
1665,2,3,Suburb,1968,226667.43378665578
1572,2,2,Suburb,2003,217662.4942732556
2574,2,3,Suburb,1981,285043.89147874137
1993,2,2,Suburb,1966,277780.5972989366
2458,2,3,Suburb,1957,304704.2677905452
2694,2,2,Suburb,2008,347859.41844409757
2573,2,3,Suburb,1960,255293.54319718154
2399,2,3,Suburb,2010,178712.8038445082
1193,2,1,Suburb,1970,84970.38851629988
2542,2,2,Suburb,2005,270211.9811652063
2967,2,1,Suburb,2006,234705.44916975475
2385,2,2,Suburb,1968,224359.7703808933
1168,2,1,Suburb,2000,36334.786786552824
2408,2,3,Suburb,2017,276672.79204367916
2156,2,3,Suburb,1987,288583.9764463667
2917,2,2,Suburb,1952,323998.19129395415
1695,2,2,Suburb,2001,173990.44088400976
2907,2,1,Suburb,2003,209231.99416163232
2175,2,1,Suburb,2014,247301.90266583324
1420,2,2,Suburb,1992,247112.80997493316
2701,2,1,Suburb,1998,253843.37415695682
1773,2,3,Suburb,1978,178188.00188468723
1253,2,3,Suburb,2011,155853.05200506723
2569,2,3,Suburb,1986,277308.2757860356
1117,2,1,Suburb,1985,113138.72725904181
1549,2,3,Suburb,1959,209146.58143806263
1910,2,3,Suburb,1966,209470.0044236044
2615,2,1,Suburb,1985,267653.1334462816
2571,2,1,Suburb,2009,273658.6640929128
2909,2,2,Suburb,2015,305952.0805800329
1964,2,3,Suburb,1970,179237.32729811515
2502,2,2,Suburb,2007,273043.44226684404
2659,2,1,Suburb,2009,299730.85820932465
2315,2,2,Suburb,1974,249559.2271965084
1124,2,2,Suburb,1968,183793.66808933177
1022,2,1,Suburb,1971,173786.0951496956
1628,2,1,Suburb,2009,138506.87080614286
1482,2,3,Suburb,1969,144910.46561288738
1308,2,1,Suburb,1996,227944.98516865744
2307,2,1,Suburb,1993,195715.35689375288
1891,2,3,Suburb,2007,274726.7792693437
2535,2,2,Suburb,1995,160750.5101023303
1701,2,1,Suburb,2012,172920.48166514997
2016,2,2,Suburb,1988,166844.03581057664
1020,2,2,Suburb,1963,132662.43776809255
1482,2,1,Suburb,1957,154568.70700861083
2584,2,1,Suburb,2015,283153.9520452214
1080,2,2,Suburb,1991,39511.79194609678
2031,2,2,Suburb,2003,215544.74920916965
1676,2,2,Suburb,2009,141041.0183948308
1663,2,3,Suburb,1968,199318.09175792776
2814,2,2,Suburb,1955,323577.97374770994
1930,2,2,Suburb,1975,302375.05526080326
1261,2,2,Suburb,1994,160311.3427057795
2274,2,1,Suburb,1984,238358.62991220914
1631,2,1,Suburb,1987,126869.05861656746
2462,2,3,Suburb,1957,252572.5970213979
2187,2,1,Suburb,1983,308212.7888443645
1237,2,2,Suburb,1987,61227.03503024952
2421,2,3,Suburb,1971,257533.67237817356
1964,2,1,Suburb,1976,198097.42432855375
2340,2,3,Suburb,1964,295997.0864231947
1562,2,1,Suburb,1990,97016.77428653762
2678,2,1,Suburb,1996,263645.61362709786
1830,2,1,Suburb,1963,185094.17731338023
2222,2,3,Suburb,1992,160895.52136673144
1790,2,2,Suburb,2011,192282.6910261668
1892,2,1,Suburb,1993,189016.29264532236
2731,2,3,Suburb,1990,189691.7422281502
2489,2,1,Suburb,1987,197401.78424246586
1911,2,3,Suburb,1959,228521.6646946733
2252,2,2,Suburb,2005,282440.12470511417
1651,2,3,Suburb,1965,253290.7961903715
2911,2,2,Suburb,1970,378129.34272231336
2932,2,2,Suburb,2017,400060.8516008769
1741,2,1,Suburb,1983,225382.82470996416
2650,2,2,Suburb,2018,340622.531606706
2232,2,1,Suburb,1969,274002.7081755927
1127,2,1,Suburb,1962,160303.96035174717
2754,2,2,Suburb,2014,288605.39746196073
1871,2,2,Suburb,2019,333013.002043145
1831,2,3,Suburb,1965,201711.95462684994
1414,2,1,Suburb,1957,106892.99372078589
1380,2,1,Suburb,1953,99169.5277792793
1897,2,2,Suburb,2015,231990.4877227782
2023,2,3,Suburb,2020,249960.10162260925
2734,2,3,Suburb,2010,290170.03962031915
1734,2,2,Suburb,2008,176307.9237834724
2551,2,1,Suburb,1954,240434.60932967626
2198,2,3,Suburb,1956,156387.781250171
2947,2,1,Suburb,1968,269047.01012106903
2595,2,2,Suburb,2008,355871.7742305708
1543,2,1,Suburb,2018,189548.8814206187
2679,2,2,Suburb,1969,270836.9470849932
2036,2,3,Suburb,2015,200941.2928707357
2701,2,3,Suburb,2004,283412.1282392181
2336,2,2,Suburb,2013,247863.79824202898
1775,2,3,Suburb,2002,206643.24913147834
2124,2,3,Suburb,1967,181627.82988842536
1868,2,3,Suburb,1985,179596.83580884294
1393,2,2,Suburb,2011,191311.27936864685
2270,2,1,Suburb,2014,230576.1148968016
2490,2,2,Suburb,2003,135376.11304257397
1661,2,2,Suburb,1950,133811.75734947578
2711,2,1,Suburb,1999,357499.73738783435
1378,2,1,Suburb,1952,144697.50739116003
2450,2,3,Suburb,2014,274135.2886682595
1891,2,3,Suburb,1984,216905.78099659423
2055,2,2,Suburb,2008,229773.97031345137
2485,2,3,Suburb,1982,243707.69493532536
2546,2,2,Suburb,2008,404843.66900098644
2651,2,1,Suburb,1951,271127.6501116246
1313,2,2,Suburb,2006,191784.95971379324
1443,2,1,Suburb,1989,178249.9149851767
1868,2,1,Suburb,2016,132208.6675113326
2813,2,2,Suburb,1957,281782.564552877
1870,2,3,Suburb,1970,220027.452270371
1344,2,3,Suburb,1992,106940.14933216193
2012,2,1,Suburb,2019,215021.8099412303
2573,2,3,Suburb,1966,276301.9126059179
2624,2,2,Suburb,1976,256206.79007316165
2660,2,1,Suburb,2012,251475.1401575893
1094,2,1,Suburb,1982,143987.26090480923
2901,2,2,Suburb,2002,372415.4075971264
1244,2,1,Suburb,1954,92538.48064077852
2622,2,2,Suburb,1980,329426.0520135807
1088,2,1,Suburb,1954,244073.67697013763
2309,2,2,Suburb,2005,140242.58946652716
1622,2,2,Suburb,2017,207630.10666149622
2854,2,3,Suburb,2014,197070.43244417198
1086,2,2,Suburb,2016,46379.3480756785
1607,2,2,Suburb,1963,205801.6677615911
1811,2,1,Suburb,1962,260257.44957042637
2926,2,1,Suburb,2005,316040.8994943659
2053,2,3,Suburb,2013,361177.1006765746
2810,2,1,Suburb,1956,160267.9808742604
1893,2,3,Suburb,1955,227994.5317959976
2087,2,3,Suburb,2020,226092.00094149524
1950,2,3,Suburb,2017,278338.9281801533
1876,2,3,Suburb,1964,347523.8038735
1742,2,1,Suburb,1974,164372.54714412038
1229,2,3,Suburb,2008,143452.09761391222
1749,2,1,Suburb,1975,256842.60681972507
1139,2,1,Suburb,1980,126569.91511062048
2235,2,2,Suburb,2004,258221.8881741426
1459,2,2,Suburb,2017,151834.8725234237
1772,2,1,Suburb,2012,228449.52891143915
2117,2,2,Suburb,1952,233699.88875483934
1527,2,1,Suburb,1951,216887.84706856898
2512,2,3,Suburb,1953,123278.83054551706
1553,2,3,Suburb,1965,247661.6611034203
1301,2,2,Suburb,2010,108575.97562574668
2675,2,3,Suburb,1983,303218.9475626166
2643,2,3,Suburb,2020,327764.0373503804
2201,2,2,Suburb,1979,199945.9720906284
1748,2,2,Suburb,1970,135985.7450778245
1407,2,1,Suburb,2020,143640.038845536
2866,2,1,Suburb,1986,307348.39561431255
2496,2,3,Suburb,1995,228326.54200325365
1452,2,3,Suburb,2008,179048.6690909303
2712,2,1,Suburb,2006,241146.3993556324
2568,2,3,Suburb,1954,172269.4847783498
2659,2,1,Suburb,1966,253619.268518306
2339,2,1,Suburb,1980,244119.26910835775
1079,2,3,Suburb,1964,234087.4137534423
2608,2,1,Suburb,1967,272931.86659564177
2865,2,3,Suburb,2006,351106.3383254753
1641,2,3,Suburb,1997,157399.3502830719
1298,2,2,Suburb,1960,135907.70594561374
1046,2,1,Suburb,1964,161414.1115488304
1035,2,2,Suburb,1959,114671.5625791355
1020,2,2,Suburb,1963,152360.2761965352
1074,2,1,Suburb,2000,84617.94683887437
2060,2,1,Suburb,1960,204675.0319902289
2938,2,3,Suburb,2010,352527.87933040597
2744,2,2,Suburb,1992,343444.35376779514
2120,2,3,Suburb,1990,297813.00177035184
1006,2,1,Suburb,1973,154.77912007166015
2466,2,1,Suburb,2009,282949.92366738146
2376,2,3,Suburb,2016,250890.03916672716
1789,2,1,Suburb,1953,194658.9825029868
1474,2,2,Suburb,1952,317028.06960678124
2953,2,2,Suburb,2018,321763.59500309464
1275,2,1,Suburb,1991,211582.94033554598
2392,2,3,Suburb,1985,221620.7402413084
2998,2,1,Suburb,2009,159706.0321840947
2391,2,3,Suburb,1988,222449.47622960742
1740,2,2,Suburb,1979,197051.28348175567
2316,2,3,Suburb,1959,342349.61877556494
1081,2,2,Suburb,1969,160586.9335848321
1095,2,3,Suburb,1985,190084.29705945955
2342,2,2,Suburb,2013,200846.14369005646
1856,2,3,Suburb,1969,208551.55662678942
1851,2,3,Suburb,2000,258138.32894296575
2267,2,2,Suburb,1996,267385.46293732355
1666,2,1,Suburb,2020,208691.37471576873
2685,2,3,Suburb,1967,333792.6278974197
1550,2,1,Suburb,2015,193802.90846516544
2077,2,2,Suburb,1964,268723.03730299725
2709,2,2,Suburb,2018,312471.59769324824
1563,2,2,Suburb,1997,184263.8820905028
2393,2,2,Suburb,1971,291398.5506573358
2049,2,3,Suburb,1989,204074.29961311954
2378,2,1,Suburb,2020,186745.89564910956
1856,2,2,Suburb,1983,239871.3474822047
1634,2,2,Suburb,2002,196561.52904187172
2888,2,3,Suburb,1967,349753.83016419044
1202,2,2,Suburb,1954,141063.37486588242
2152,2,2,Suburb,1990,219683.1158001674
1094,2,2,Suburb,1986,186581.0508793787
2755,2,1,Suburb,1985,286124.926997678
1677,2,2,Suburb,2018,162009.13363919506
2657,2,3,Suburb,1987,340754.29063462367
2077,2,1,Suburb,2003,238779.35479510078
2362,2,2,Suburb,1995,297730.0059752787
2123,2,2,Suburb,1986,165094.02983549912
1553,2,1,Suburb,2016,136636.2657999078
2294,2,2,Suburb,1976,281239.721214843
2904,2,3,Suburb,2003,299091.2727669235
2589,2,1,Suburb,1983,281677.65678365895
1574,2,3,Suburb,1993,175300.6718220941
2792,2,2,Suburb,1983,314485.89797703776
1750,2,3,Suburb,2013,117383.24702066719
2464,2,3,Suburb,1982,267555.62856359425
2950,2,2,Suburb,1962,346192.1764718165
1508,2,3,Suburb,2006,198412.06194569982
2128,2,3,Suburb,1994,154329.99812198244
2720,2,3,Suburb,2000,455088.6431098675
2934,2,3,Suburb,2004,291355.3067680064
1792,2,1,Suburb,1952,187646.4125001266
2893,2,2,Suburb,1987,296467.3520474438
1541,2,2,Suburb,2004,135593.48709325623
1109,2,1,Suburb,2006,85714.8112518524
2279,2,2,Suburb,2010,211729.1340154965
2352,2,1,Suburb,1984,293329.14899338793
2006,2,1,Suburb,1975,123368.54721811433
2569,2,1,Suburb,2006,322304.8380016622
1563,2,2,Suburb,1990,98956.77296676274
1098,2,2,Suburb,2004,154471.2375843904
1556,2,1,Suburb,2019,106303.02580559094
1811,2,1,Suburb,1998,165032.05458016257
1507,2,3,Suburb,1958,173582.9362629907
2037,2,1,Suburb,1977,203967.75634271937
2556,2,1,Suburb,2010,275263.6524680867
1267,2,3,Suburb,1959,179885.010946572
2433,2,1,Suburb,2009,299697.22511827096
2133,2,3,Suburb,2003,237208.62083648666
1774,2,2,Suburb,2016,121229.12535433384
1671,2,3,Suburb,2000,168191.55979390888
2853,2,2,Suburb,1969,315858.9292287142
2783,2,2,Suburb,1950,295523.7714715606
2974,2,3,Suburb,1957,337411.92856347817
2169,2,3,Suburb,1998,237433.74170066003
2795,2,2,Suburb,1951,324526.2752443654
2267,2,2,Suburb,1963,363500.4283410718
1433,2,3,Suburb,2017,111081.74149910125
2777,2,2,Suburb,1951,253287.25071350439
2400,2,1,Suburb,1976,290375.41089218325
1288,2,2,Suburb,1951,185086.796447544
2955,2,2,Suburb,1957,213920.0516431346
2664,2,1,Suburb,1971,291997.29480176914
1795,2,3,Suburb,2015,95322.72142644516
2202,2,1,Suburb,2014,325182.82019098074
1572,2,2,Suburb,1953,208906.2615289973
1878,2,1,Suburb,1950,303400.9598632643
2741,2,2,Suburb,1992,346780.5885521925
1565,2,3,Suburb,2020,180323.2260288899
1944,2,1,Suburb,1959,281180.6103436068
1800,2,2,Suburb,1965,163956.98050037283
2508,2,1,Suburb,1973,224340.31016827718
1964,2,3,Suburb,1961,241677.90981534924
2807,2,1,Suburb,2017,235371.64016341534
1101,2,3,Suburb,1951,161849.58024423599
2606,2,2,Suburb,1970,318288.32702876
2006,2,2,Suburb,1950,243234.27293102798
2700,2,3,Suburb,2007,232918.47055226198
2198,2,2,Suburb,1993,174826.5377560094
1811,2,2,Suburb,1961,189028.44594559804
2744,2,2,Suburb,1992,327442.29982744897
1873,2,1,Suburb,1953,202327.97721343316
1954,2,3,Suburb,1999,227697.0359070772
2997,2,2,Suburb,1964,280552.6582150726
2497,2,3,Suburb,1951,230130.23338544788
1936,2,3,Suburb,2016,288913.6866336087
2457,2,2,Suburb,2006,256745.59841616332
2131,2,2,Suburb,2010,263346.234790469
2857,2,3,Suburb,1969,375838.5727762486
1065,2,2,Suburb,1974,95875.78808038562
1227,2,1,Suburb,1985,82083.61137731522
2180,2,2,Suburb,1984,222632.878512157
1051,2,2,Suburb,2016,85698.11093332223
1409,2,1,Suburb,1999,216229.38586534082
2711,2,3,Suburb,1992,341527.1112367213
1040,2,1,Suburb,1954,38152.007058497664
2617,2,1,Suburb,1959,293676.19016835967
2021,2,1,Suburb,1995,191142.07731024604
2946,2,3,Suburb,2000,278923.03694029164
1940,2,2,Suburb,1997,204379.46243888536
1449,2,2,Suburb,2015,144814.02944633964
1109,2,1,Suburb,2000,115551.0428546123
2994,2,1,Suburb,2015,346630.7951156305
2045,2,3,Suburb,2010,163789.6108542454
1304,2,2,Suburb,1986,76983.95041529325
1277,2,2,Suburb,1956,166223.4126161524
2768,2,2,Suburb,2013,277415.3397276393
2570,2,3,Suburb,1954,299974.12437935657
1506,2,2,Suburb,1981,210388.16980575747
2362,2,3,Suburb,1990,176149.15314341424
2730,2,2,Suburb,1999,333672.0816964743
1584,2,3,Suburb,1990,218843.5745335993
1131,2,1,Suburb,2008,96989.77070782972
2634,2,2,Suburb,1962,296462.10371721647
1932,2,1,Suburb,1991,221107.3669629726
2091,2,3,Suburb,1998,193227.26555987622
