model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Polo,2019,17990.0,Semi-Auto,6308,Petrol,145,46.3,1.0
 Polo,2019,13800.0,Automatic,12200,Petrol,145,45.6,1.0
 Polo,2019,12250.0,Manual,11703,Petrol,145,48.7,1.0
 Polo,2016,11000.0,Manual,13666,Petrol,20,60.1,1.2
 Polo,2017,10250.0,Manual,18758,Petrol,20,58.9,1.0
 Polo,2017,13990.0,Semi-Auto,12246,Petrol,145,60.1,1.2
 Polo,2018,12290.0,Manual,23282,Petrol,150,64.2,1.0
 Polo,2013,8790.0,Manual,35784,Petrol,20,61.4,1.4
 Polo,2018,11990.0,Manual,4998,Petrol,145,60.1,1.0
 Polo,2017,11990.0,Semi-Auto,29830,Petrol,150,60.1,1.2
 Polo,2015,7990.0,Manual,34737,Petrol,20,60.1,1.0
 Polo,2017,12990.0,Semi-Auto,15930,Petrol,20,60.1,1.2
 Polo,2019,13250.0,Manual,13904,Petrol,145,52.3,1.0
 Polo,2016,8900.0,Manual,34505,Petrol,20,60.1,1.0
 Polo,2019,15690.0,Automatic,4996,Petrol,145,45.6,1.0
 Polo,2016,10000.0,Manual,22735,Petrol,20,60.1,1.2
 Polo,2017,10690.0,Manual,25012,Petrol,20,60.1,1.2
 Polo,2019,16790.0,Manual,3022,Petrol,150,49.6,1.0
 Polo,2019,16490.0,Manual,4806,Petrol,150,49.6,1.0
 Polo,2016,8750.0,Manual,45398,Petrol,20,60.1,1.2
 Polo,2016,8500.0,Manual,27174,Petrol,20,60.1,1.0
 Polo,2017,13000.0,Semi-Auto,11101,Petrol,20,60.1,1.2
 Polo,2016,11490.0,Semi-Auto,24213,Petrol,20,60.1,1.2
 Polo,2019,11750.0,Manual,10910,Petrol,150,48.7,1.0
 Polo,2018,11000.0,Manual,36455,Petrol,150,64.2,1.0
 Polo,2019,11750.0,Manual,11994,Petrol,150,48.7,1.0
 Polo,2017,10690.0,Manual,25013,Petrol,20,60.1,1.2
 Polo,2018,14290.0,Manual,12625,Petrol,150,60.1,1.0
 Polo,2018,14490.0,Semi-Auto,14310,Petrol,145,61.4,1.0
 Polo,2019,15490.0,Manual,5938,Petrol,145,52.3,1.0
 Polo,2017,10000.0,Manual,34541,Petrol,20,60.1,1.2
 Polo,2015,11490.0,Semi-Auto,12026,Petrol,20,60.1,1.2
 Polo,2019,15690.0,Semi-Auto,3425,Petrol,150,61.4,1.0
 Polo,2019,16490.0,Manual,5980,Petrol,150,49.6,1.0
 Polo,2019,16790.0,Manual,3165,Petrol,150,49.6,1.0
 Polo,2014,7990.0,Manual,29761,Petrol,125,51.4,1.2
 Polo,2017,13490.0,Semi-Auto,10424,Petrol,145,60.1,1.2
 Polo,2017,9990.0,Manual,21777,Petrol,150,58.9,1.0
 Polo,2019,15690.0,Automatic,4659,Petrol,145,45.6,1.0
 Polo,2018,11990.0,Manual,22175,Petrol,150,64.2,1.0
 Polo,2016,12990.0,Semi-Auto,7749,Petrol,20,60.1,1.2
 Polo,2018,11290.0,Manual,6112,Petrol,150,60.1,1.0
 Polo,2020,14995.0,Manual,320,Petrol,145,52.3,1.0
 Polo,2016,9995.0,Manual,21595,Petrol,20,60.1,1.2
 Polo,2019,12995.0,Manual,6671,Petrol,145,48.7,1.0
 Polo,2017,9995.0,Manual,34092,Petrol,150,60.1,1.0
 Polo,2017,11490.0,Manual,7483,Petrol,145,60.1,1.2
 Polo,2018,12290.0,Manual,15181,Petrol,145,60.1,1.0
 Polo,2017,10690.0,Manual,35861,Petrol,150,60.1,1.2
 Polo,2017,12990.0,Semi-Auto,21576,Petrol,150,60.1,1.2
 Polo,2016,10290.0,Manual,20360,Petrol,20,60.1,1.2
 Polo,2017,11290.0,Manual,15865,Petrol,20,60.1,1.2
 Polo,2019,14990.0,Semi-Auto,12423,Petrol,145,45.6,1.0
 Polo,2018,11795.0,Manual,27998,Petrol,150,64.2,1.0
 Polo,2016,9891.0,Manual,16030,Petrol,20,60.1,1.2
 Polo,2019,15690.0,Automatic,7660,Petrol,145,61.4,1.0
 Polo,2020,16190.0,Automatic,4150,Petrol,145,45.6,1.0
 Polo,2014,7991.0,Manual,42569,Petrol,20,60.1,1.2
 Polo,2019,11990.0,Manual,5356,Petrol,145,48.7,1.0
 Polo,2019,12191.0,Manual,19807,Petrol,150,48.7,1.0
 Polo,2016,9818.0,Manual,23562,Petrol,20,60.1,1.2
 Polo,2019,13481.0,Manual,9238,Petrol,150,52.3,1.0
 Polo,2017,10181.0,Manual,37587,Petrol,145,60.1,1.2
 Polo,2019,11388.0,Manual,10038,Petrol,145,48.7,1.0
 Polo,2017,9991.0,Manual,41319,Petrol,150,60.1,1.2
 Polo,2017,10691.0,Manual,28233,Petrol,150,60.1,1.2
 Polo,2017,13491.0,Semi-Auto,5453,Petrol,150,60.1,1.2
 Polo,2018,11995.0,Manual,17969,Petrol,145,64.2,1.0
 Polo,2016,12890.0,Semi-Auto,9655,Petrol,20,58.9,1.0
 Polo,2019,12000.0,Manual,12881,Petrol,150,48.7,1.0
 Polo,2019,12000.0,Manual,10748,Petrol,150,48.7,1.0
 Polo,2017,10941.0,Manual,13759,Petrol,145,58.9,1.0
 Polo,2016,10046.0,Manual,18783,Petrol,20,60.1,1.2
 Polo,2019,15690.0,Automatic,4463,Petrol,145,45.6,1.0
 Polo,2019,15690.0,Automatic,4921,Petrol,145,45.6,1.0
 Polo,2019,15690.0,Semi-Auto,4885,Petrol,145,45.6,1.0
 Polo,2019,15690.0,Automatic,4369,Petrol,145,45.6,1.0
 Polo,2019,15690.0,Automatic,4698,Petrol,145,45.6,1.0
 Polo,2020,15750.0,Manual,1000,Petrol,145,52.3,1.0
 Polo,2015,8990.0,Manual,27549,Petrol,20,60.1,1.2
 Polo,2019,13200.0,Manual,10899,Petrol,145,52.3,1.0
 Polo,2018,11795.0,Manual,10364,Petrol,145,60.1,1.0
 Polo,2017,9495.0,Manual,29018,Petrol,20,60.1,1.2
 Polo,2016,12295.0,Semi-Auto,13031,Petrol,20,60.1,1.2
 Polo,2016,9995.0,Manual,17242,Petrol,20,60.1,1.2
 Polo,2017,10800.0,Manual,13663,Petrol,20,60.1,1.2
 Polo,2017,10200.0,Manual,24609,Petrol,20,60.1,1.2
 Polo,2020,18795.0,Semi-Auto,1000,Petrol,145,46.3,1.0
 Polo,2017,10895.0,Manual,14056,Petrol,20,60.1,1.2
 Polo,2016,9995.0,Manual,36540,Petrol,0,65.7,1.0
 Polo,2016,9995.0,Manual,16444,Petrol,20,60.1,1.0
 Polo,2019,11649.0,Manual,12677,Petrol,145,48.7,1.0
 Polo,2016,9295.0,Manual,33733,Petrol,20,60.1,1.2
 Polo,2020,14995.0,Manual,2500,Petrol,145,48.7,1.0
 Polo,2019,12000.0,Manual,11451,Petrol,150,48.7,1.0
 Polo,2016,9495.0,Manual,25722,Petrol,20,60.1,1.2
 Polo,2016,9995.0,Manual,16744,Petrol,20,60.1,1.0
 Polo,2020,16500.0,Manual,2500,Petrol,145,49.6,1.0
 Polo,2020,14451.0,Manual,1053,Petrol,150,48.7,1.0
 Polo,2020,14391.0,Manual,1952,Petrol,150,48.7,1.0
 Polo,2019,11790.0,Manual,10056,Petrol,145,48.7,1.0
 Polo,2017,10995.0,Manual,16302,Petrol,145,60.1,1.2
 Polo,2019,14490.0,Manual,4000,Petrol,145,52.3,1.0
 Polo,2019,13990.0,Manual,5758,Petrol,145,47.9,1.0
 Polo,2019,14290.0,Semi-Auto,10324,Petrol,145,45.6,1.0
 Polo,2019,16490.0,Manual,2902,Petrol,150,49.6,1.0
 Polo,2019,13490.0,Manual,9367,Petrol,145,52.3,1.0
 Polo,2018,12790.0,Manual,9788,Petrol,150,64.2,1.0
 Polo,2019,14690.0,Manual,1276,Petrol,150,52.3,1.0
 Polo,2019,15990.0,Manual,3268,Petrol,145,49.6,1.0
 Polo,2017,10490.0,Manual,24730,Petrol,20,60.1,1.2
 Polo,2019,14790.0,Manual,3012,Petrol,145,52.3,1.0
 Polo,2016,12290.0,Semi-Auto,12966,Petrol,20,60.1,1.2
 Polo,2016,13490.0,Semi-Auto,5702,Petrol,20,60.1,1.2
 Polo,2017,13690.0,Semi-Auto,9466,Petrol,145,60.1,1.2
 Polo,2017,11221.0,Manual,19213,Petrol,145,60.1,1.2
 Polo,2016,11695.0,Automatic,1700,Petrol,20,60.1,1.2
 Polo,2014,10995.0,Semi-Auto,6000,Petrol,20,60.1,1.2
 Polo,2014,7790.0,Manual,27704,Petrol,20,60.1,1.0
 Polo,2017,10990.0,Semi-Auto,39812,Petrol,20,60.1,1.2
 Polo,2019,14190.0,Semi-Auto,13125,Petrol,145,45.6,1.0
 Polo,2016,9490.0,Manual,17938,Petrol,20,60.1,1.0
 Polo,2019,16490.0,Manual,4173,Petrol,145,49.6,1.0
 Polo,2016,10790.0,Semi-Auto,31811,Petrol,20,60.1,1.2
 Polo,2019,15690.0,Semi-Auto,4000,Petrol,150,45.6,1.0
 Polo,2019,15690.0,Semi-Auto,4000,Petrol,150,45.6,1.0
 Polo,2019,15790.0,Semi-Auto,4000,Petrol,150,45.6,1.0
 Polo,2017,11490.0,Manual,17736,Petrol,150,60.1,1.2
 Polo,2019,11990.0,Manual,15835,Petrol,145,48.7,1.0
 Polo,2018,14290.0,Manual,4402,Petrol,150,62.8,1.0
 Polo,2016,9990.0,Manual,20889,Petrol,20,60.1,1.2
 Polo,2016,10895.0,Automatic,5845,Petrol,20,60.1,1.2
 Polo,2017,11490.0,Semi-Auto,36248,Petrol,20,60.1,1.2
 Polo,2019,15990.0,Manual,3222,Petrol,145,52.3,1.0
 Polo,2016,13290.0,Semi-Auto,12215,Petrol,20,60.1,1.2
 Polo,2019,11690.0,Manual,11631,Petrol,145,48.7,1.0
 Polo,2017,13990.0,Semi-Auto,8119,Petrol,20,60.1,1.2
 Polo,2017,13490.0,Semi-Auto,3780,Petrol,20,60.1,1.2
 Polo,2016,11490.0,Semi-Auto,11225,Petrol,20,60.1,1.2
 Polo,2016,9290.0,Manual,37541,Petrol,20,60.1,1.2
 Polo,2017,11490.0,Manual,14201,Petrol,150,60.1,1.2
 Polo,2017,11290.0,Manual,10027,Petrol,20,60.1,1.2
 Polo,2017,13390.0,Semi-Auto,10296,Petrol,150,60.1,1.2
 Polo,2017,11990.0,Semi-Auto,21271,Petrol,20,60.1,1.2
 Polo,2019,16790.0,Manual,3408,Petrol,150,49.6,1.0
 Polo,2019,16490.0,Manual,4236,Petrol,150,49.6,1.0
 Polo,2019,13490.0,Manual,9863,Petrol,145,52.3,1.0
 Polo,2019,12390.0,Manual,10929,Petrol,145,48.7,1.0
 Polo,2019,12990.0,Manual,14332,Petrol,145,52.3,1.0
 Polo,2019,13390.0,Manual,9033,Petrol,145,52.3,1.0
 Polo,2017,9890.0,Manual,28063,Petrol,20,58.9,1.0
 Polo,2019,11990.0,Manual,12877,Petrol,145,48.7,1.0
 Polo,2019,11990.0,Manual,13470,Petrol,145,48.7,1.0
 Polo,2019,16490.0,Manual,5307,Petrol,150,49.6,1.0
 Polo,2019,16790.0,Manual,2710,Petrol,150,49.6,1.0
 Polo,2016,9690.0,Manual,36000,Diesel,0,83.1,1.4
 Polo,2017,12690.0,Manual,25000,Petrol,145,61.4,1.4
 Polo,2014,8500.0,Manual,38000,Petrol,20,60.1,1.2
 Polo,2017,11990.0,Manual,7800,Petrol,145,60.1,1.0
 Polo,2018,14500.0,Manual,3500,Petrol,145,52.3,1.0
 Polo,2018,11990.0,Manual,12900,Petrol,145,64.2,1.0
 Polo,2019,13500.0,Manual,9900,Petrol,145,48.7,1.0
 Polo,2017,11500.0,Manual,18000,Petrol,145,60.1,1.2
 Polo,2017,11000.0,Manual,21000,Petrol,20,60.1,1.2
 Polo,2015,7991.0,Manual,30339,Petrol,20,60.1,1.2
 Polo,2016,10991.0,Manual,15491,Petrol,20,60.1,1.2
 Polo,2019,18990.0,Semi-Auto,5218,Petrol,145,39.8,2.0
 Polo,2019,12471.0,Manual,14991,Petrol,145,48.7,1.0
 Polo,2016,13495.0,Semi-Auto,34558,Petrol,125,50.4,1.8
 Polo,2016,9999.0,Manual,17363,Petrol,20,60.1,1.2
 Polo,2017,10991.0,Manual,24268,Petrol,145,60.1,1.2
 Polo,2016,10591.0,Manual,16894,Petrol,20,60.1,1.2
 Polo,2017,10491.0,Manual,19225,Petrol,20,60.1,1.2
 Polo,2018,12390.0,Manual,8375,Petrol,145,48.7,1.0
 Polo,2015,9492.0,Manual,16039,Petrol,0,68.9,1.0
 Polo,2017,11492.0,Manual,15787,Petrol,20,60.1,1.2
 Polo,2016,8891.0,Manual,24497,Petrol,20,58.9,1.0
 Polo,2017,10591.0,Manual,27711,Petrol,145,60.1,1.2
 Polo,2018,11495.0,Manual,32000,Petrol,145,64.2,1.0
 Polo,2019,12495.0,Manual,5000,Petrol,150,48.7,1.0
 Polo,2016,12495.0,Semi-Auto,13800,Petrol,20,58.9,1.0
 Polo,2016,8795.0,Manual,32000,Petrol,20,60.1,1.2
 Polo,2016,10995.0,Semi-Auto,18500,Petrol,20,60.1,1.2
 Polo,2016,9695.0,Semi-Auto,31500,Petrol,20,60.1,1.2
 Polo,2017,12495.0,Manual,4100,Petrol,145,60.1,1.2
 Polo,2019,14995.0,Manual,500,Petrol,145,52.3,1.0
 Polo,2020,18490.0,Semi-Auto,6000,Petrol,145,39.8,2.0
 Polo,2018,12991.0,Manual,4500,Petrol,145,60.1,1.0
 Polo,2018,12991.0,Manual,4000,Petrol,145,48.7,1.0
 Polo,2016,10491.0,Manual,7811,Petrol,20,60.1,1.2
 Polo,2016,10491.0,Manual,25082,Petrol,20,60.1,1.2
 Polo,2018,12491.0,Manual,11600,Petrol,145,60.1,1.0
 Polo,2017,10295.0,Manual,33200,Petrol,20,60.1,1.2
 Polo,2018,12995.0,Manual,8600,Petrol,145,64.2,1.0
 Polo,2018,12900.0,Manual,1500,Petrol,145,60.1,1.0
 Polo,2018,11990.0,Manual,19900,Petrol,145,64.2,1.0
 Polo,2019,18441.0,Semi-Auto,3000,Petrol,145,46.3,1.0
 Polo,2017,12191.0,Semi-Auto,17573,Petrol,150,60.1,1.2
 Polo,2019,11990.0,Manual,13606,Petrol,150,48.7,1.0
 Polo,2016,9690.0,Manual,22218,Petrol,20,60.1,1.0
 Polo,2016,11490.0,Semi-Auto,17131,Petrol,20,60.1,1.2
 Polo,2017,15990.0,Semi-Auto,20454,Petrol,150,50.4,1.8
 Polo,2018,13690.0,Manual,17277,Petrol,150,62.8,1.0
 Polo,2019,16790.0,Manual,4000,Petrol,145,49.6,1.0
 Polo,2018,12490.0,Manual,15603,Petrol,150,48.7,1.0
 Polo,2019,15390.0,Semi-Auto,4000,Petrol,150,45.6,1.0
 Polo,2019,15690.0,Semi-Auto,4000,Petrol,150,45.6,1.0
 Polo,2017,11690.0,Manual,11482,Petrol,150,60.1,1.2
 Polo,2016,9490.0,Manual,36162,Petrol,20,58.9,1.0
 Polo,2018,11795.0,Manual,12584,Petrol,145,64.2,1.0
 Polo,2019,17995.0,Automatic,1500,Petrol,145,60.1,1.0
 Polo,2016,12790.0,Semi-Auto,10498,Petrol,20,60.1,1.2
 Polo,2017,11000.0,Manual,14800,Petrol,20,60.1,1.2
 Polo,2016,8499.0,Manual,45000,Petrol,20,60.1,1.2
 Polo,2019,17490.0,Semi-Auto,2500,Petrol,150,46.3,1.0
 Polo,2020,22900.0,Semi-Auto,3000,Petrol,150,39.8,2.0
 Polo,2018,9995.0,Manual,22863,Petrol,150,60.1,1.0
 Polo,2017,7995.0,Manual,54394,Petrol,150,60.1,1.0
 Polo,2019,16995.0,Semi-Auto,100,Petrol,150,45.6,1.0
 Polo,2017,10495.0,Manual,29588,Petrol,20,60.1,1.2
 Polo,2017,12101.0,Semi-Auto,5600,Petrol,20,60.1,1.2
 Polo,2017,13991.0,Semi-Auto,22011,Petrol,20,61.4,1.4
 Polo,2018,13691.0,Semi-Auto,17648,Petrol,150,45.6,1.0
 Polo,2016,10995.0,Manual,10501,Petrol,20,60.1,1.2
 Polo,2018,12495.0,Manual,7763,Petrol,145,64.2,1.0
 Polo,2017,10251.0,Manual,10863,Petrol,150,60.1,1.0
 Polo,2019,15541.0,Semi-Auto,471,Petrol,150,45.6,1.0
 Polo,2019,15491.0,Semi-Auto,2105,Petrol,150,45.6,1.0
 Polo,2016,7995.0,Manual,46440,Petrol,20,60.1,1.2
 Polo,2019,17690.0,Semi-Auto,4471,Petrol,145,46.3,1.0
 Polo,2017,10495.0,Manual,16482,Petrol,145,60.1,1.0
 Polo,2019,14995.0,Manual,250,Petrol,145,52.3,1.0
 Polo,2020,15995.0,Manual,2000,Petrol,150,47.9,1.0
 Polo,2020,18495.0,Manual,1000,Petrol,150,49.6,1.0
 Polo,2017,10995.0,Manual,15685,Petrol,150,60.1,1.2
 Polo,2019,11790.0,Manual,10405,Petrol,145,48.7,1.0
 Polo,2019,15690.0,Manual,5456,Petrol,150,49.6,1.0
 Polo,2019,14995.0,Manual,3930,Petrol,145,52.3,1.0
 Polo,2019,13995.0,Manual,2275,Petrol,145,52.3,1.0
 Polo,2019,13990.0,Manual,11615,Petrol,145,52.3,1.0
 Polo,2017,10600.0,Manual,20069,Petrol,20,58.9,1.0
 Polo,2017,10490.0,Manual,11953,Petrol,20,58.9,1.0
 Polo,2017,11900.0,Manual,16060,Petrol,145,65.7,1.0
 Polo,2017,12725.0,Manual,6913,Petrol,145,60.1,1.2
 Polo,2017,11250.0,Manual,23534,Petrol,145,60.1,1.2
 Polo,2017,10295.0,Manual,32351,Petrol,20,60.1,1.2
 Polo,2017,9990.0,Manual,18899,Petrol,20,60.1,1.2
 Polo,2017,10995.0,Manual,28398,Petrol,145,65.7,1.0
 Polo,2016,10790.0,Manual,16130,Petrol,20,60.1,1.2
 Polo,2016,8995.0,Manual,37700,Petrol,20,60.1,1.2
 Polo,2018,14000.0,Semi-Auto,3103,Petrol,145,45.6,1.0
 Polo,2017,11000.0,Semi-Auto,17960,Petrol,150,60.1,1.2
 Polo,2017,12995.0,Semi-Auto,14500,Petrol,150,60.1,1.2
 Polo,2019,19995.0,Semi-Auto,7000,Petrol,150,39.8,2.0
 Polo,2017,10600.0,Manual,27565,Petrol,145,60.1,1.2
 Polo,2017,12495.0,Manual,6000,Petrol,145,60.1,1.0
 Polo,2015,9995.0,Manual,29000,Petrol,20,60.1,1.2
 Polo,2015,9995.0,Manual,12000,Petrol,20,60.1,1.0
 Polo,2017,11995.0,Manual,10000,Petrol,20,60.1,1.2
 Polo,2019,11995.0,Manual,8000,Petrol,145,48.7,1.0
 Polo,2019,14995.0,Manual,6700,Diesel,145,55.4,1.6
 Polo,2017,12995.0,Semi-Auto,13000,Petrol,20,60.1,1.2
 Polo,2016,10995.0,Manual,15000,Petrol,20,60.1,1.2
 Polo,2018,12495.0,Manual,17000,Petrol,145,64.2,1.0
 Polo,2016,9995.0,Manual,37000,Petrol,20,60.1,1.2
 Polo,2017,11695.0,Manual,18801,Petrol,150,60.1,1.2
 Polo,2017,12495.0,Semi-Auto,18514,Petrol,20,60.1,1.2
 Polo,2017,12520.0,Semi-Auto,14077,Petrol,20,60.1,1.2
 Polo,2017,13495.0,Semi-Auto,8861,Petrol,150,60.1,1.2
 Polo,2017,10495.0,Manual,29000,Petrol,150,60.1,1.2
 Polo,2018,14499.0,Semi-Auto,6000,Petrol,145,45.6,1.0
 Polo,2017,11495.0,Manual,12982,Petrol,20,60.1,1.2
 Polo,2017,11499.0,Manual,7129,Petrol,150,60.1,1.2
 Polo,2017,11199.0,Manual,32350,Petrol,150,60.1,1.2
 Polo,2017,10299.0,Manual,18820,Petrol,150,60.1,1.0
 Polo,2019,15995.0,Manual,6401,Petrol,150,49.6,1.0
 Polo,2017,11495.0,Manual,17378,Petrol,150,60.1,1.2
 Polo,2016,9995.0,Manual,27253,Petrol,20,60.1,1.2
 Polo,2016,9495.0,Manual,28000,Petrol,20,60.1,1.2
 Polo,2014,11995.0,Semi-Auto,11521,Petrol,20,61.4,1.4
 Polo,2016,10695.0,Semi-Auto,17100,Petrol,20,60.1,1.2
 Polo,2016,10995.0,Manual,20912,Petrol,20,60.1,1.2
 Polo,2017,11495.0,Manual,2495,Petrol,145,60.1,1.0
 Polo,2017,12995.0,Semi-Auto,19384,Petrol,145,60.1,1.2
 Polo,2019,14999.0,Manual,6705,Petrol,145,52.3,1.0
 Polo,2020,15295.0,Manual,1500,Petrol,145,47.9,1.0
 Polo,2017,10750.0,Manual,13040,Petrol,20,60.1,1.2
 Polo,2017,12995.0,Semi-Auto,18608,Petrol,145,60.1,1.2
 Polo,2016,9995.0,Manual,28537,Petrol,20,60.1,1.2
 Polo,2017,11795.0,Manual,33044,Petrol,145,60.1,1.2
 Polo,2017,12995.0,Semi-Auto,12915,Petrol,145,60.1,1.2
 Polo,2019,15499.0,Manual,1952,Petrol,145,52.3,1.0
 Polo,2017,9495.0,Manual,31499,Petrol,20,60.1,1.0
 Polo,2016,10495.0,Manual,23000,Petrol,20,60.1,1.2
 Polo,2017,12495.0,Semi-Auto,10300,Petrol,145,60.1,1.2
 Polo,2020,15995.0,Semi-Auto,2102,Petrol,145,45.6,1.0
 Polo,2017,9295.0,Manual,29579,Petrol,20,60.1,1.0
 Polo,2017,11495.0,Manual,20781,Petrol,150,60.1,1.2
 Polo,2016,11495.0,Semi-Auto,26951,Petrol,20,60.1,1.2
 Polo,2019,14221.0,Manual,5800,Petrol,145,52.3,1.0
 Polo,2019,16999.0,Semi-Auto,2000,Petrol,145,46.3,1.0
 Polo,2014,7995.0,Manual,45000,Petrol,20,58.9,1.2
 Polo,2015,9995.0,Semi-Auto,34000,Petrol,20,60.1,1.2
 Polo,2017,10995.0,Manual,17513,Petrol,145,60.1,1.0
 Polo,2020,14583.0,Manual,1770,Petrol,145,48.7,1.0
 Polo,2020,16490.0,Semi-Auto,2231,Petrol,145,45.6,1.0
 Polo,2020,16994.0,Semi-Auto,2104,Petrol,145,45.6,1.0
 Polo,2020,16499.0,Semi-Auto,2000,Petrol,145,45.6,1.0
 Polo,2019,14507.0,Manual,1000,Petrol,145,52.3,1.0
 Polo,2017,11947.0,Manual,10887,Petrol,145,60.1,1.2
 Polo,2016,9230.0,Manual,23912,Petrol,20,60.1,1.2
 Polo,2019,13481.0,Manual,9294,Petrol,150,52.3,1.0
 Polo,2016,10500.0,Manual,16473,Petrol,20,60.1,1.2
 Polo,2020,14999.0,Manual,2000,Petrol,145,47.9,1.0
 Polo,2017,10991.0,Manual,13967,Petrol,150,58.9,1.0
 Polo,2015,9491.0,Manual,25910,Petrol,20,60.1,1.2
 Polo,2019,12291.0,Manual,8619,Petrol,150,48.7,1.0
 Polo,2017,10491.0,Manual,24735,Petrol,20,60.1,1.2
 Polo,2020,14999.0,Manual,2000,Petrol,145,47.9,1.0
 Polo,2020,14999.0,Manual,2000,Petrol,145,52.3,1.0
 Polo,2016,9291.0,Manual,38271,Petrol,20,60.1,1.2
 Polo,2017,11291.0,Manual,20028,Petrol,20,60.1,1.2
 Polo,2017,10491.0,Manual,18666,Petrol,150,58.9,1.0
 Polo,2019,12371.0,Manual,15043,Petrol,145,48.7,1.0
 Polo,2019,11491.0,Manual,16031,Petrol,145,48.7,1.0
 Polo,2016,10291.0,Manual,11922,Petrol,20,60.1,1.2
 Polo,2017,11491.0,Manual,20932,Petrol,150,60.1,1.2
 Polo,2017,10746.0,Manual,26199,Petrol,145,60.1,1.2
 Polo,2014,8997.0,Manual,24959,Petrol,20,58.9,1.2
 Polo,2020,15999.0,Manual,2000,Petrol,150,48.7,1.0
 Polo,2019,16649.0,Manual,3821,Petrol,150,49.6,1.0
 Polo,2017,11499.0,Manual,15243,Petrol,150,58.9,1.0
 Polo,2019,14499.0,Semi-Auto,13400,Petrol,145,45.6,1.0
 Polo,2019,16999.0,Semi-Auto,3000,Petrol,150,45.6,1.0
 Polo,2019,17349.0,Semi-Auto,1446,Petrol,145,46.3,1.0
 Polo,2019,13830.0,Manual,9998,Petrol,145,52.3,1.0
 Polo,2019,13590.0,Manual,13525,Petrol,145,52.3,1.0
 Polo,2016,9899.0,Manual,11109,Petrol,20,60.1,1.2
 Polo,2018,12000.0,Manual,18872,Petrol,145,64.2,1.0
 Polo,2019,19849.0,Semi-Auto,2225,Petrol,145,46.3,1.0
 Polo,2019,12690.0,Manual,13554,Petrol,150,48.7,1.0
 Polo,2017,10449.0,Manual,30847,Petrol,20,60.1,1.2
 Polo,2016,9299.0,Manual,23806,Petrol,20,60.1,1.2
 Polo,2020,20950.0,Semi-Auto,3538,Petrol,145,39.8,2.0
 Polo,2020,14950.0,Manual,1968,Petrol,145,47.9,1.0
 Polo,2018,13099.0,Manual,13239,Petrol,145,52.3,1.0
 Polo,2017,13499.0,Semi-Auto,3800,Petrol,150,60.1,1.2
 Polo,2019,15399.0,Semi-Auto,1889,Petrol,145,45.6,1.0
 Polo,2019,11495.0,Manual,11345,Petrol,150,48.7,1.0
 Polo,2017,10328.0,Manual,26941,Petrol,145,60.1,1.2
 Polo,2019,12295.0,Manual,10755,Petrol,145,48.7,1.0
 Polo,2019,11495.0,Manual,10133,Petrol,150,48.7,1.0
 Polo,2017,9495.0,Manual,16694,Petrol,150,60.1,1.0
 Polo,2017,11297.0,Manual,16722,Petrol,145,60.1,1.2
 Polo,2016,9244.0,Manual,37656,Petrol,20,60.1,1.2
 Polo,2019,11495.0,Manual,15907,Petrol,150,48.7,1.0
 Polo,2017,10656.0,Manual,19036,Petrol,20,60.1,1.2
 Polo,2018,12999.0,Manual,20055,Petrol,150,52.3,1.0
 Polo,2017,10649.0,Manual,25412,Petrol,20,60.1,1.2
 Polo,2017,10899.0,Manual,18208,Petrol,20,60.1,1.2
 Polo,2019,12995.0,Manual,11723,Diesel,145,57.7,1.6
 Polo,2019,11495.0,Manual,9551,Petrol,145,48.7,1.0
 Polo,2018,12995.0,Manual,15645,Petrol,145,52.3,1.0
 Polo,2019,11495.0,Manual,12459,Petrol,145,48.7,1.0
 Polo,2018,10795.0,Manual,12143,Petrol,145,60.1,1.0
 Polo,2016,11999.0,Manual,26194,Petrol,20,61.4,1.4
 Polo,2019,11741.0,Manual,12291,Petrol,150,48.7,1.0
 Polo,2017,9991.0,Manual,23964,Petrol,145,58.9,1.0
 Polo,2014,6984.0,Manual,57573,Petrol,125,51.4,1.2
 Polo,2019,16490.0,Automatic,2245,Petrol,145,45.6,1.0
 Polo,2016,10495.0,Manual,11860,Petrol,20,60.1,1.2
 Polo,2019,12471.0,Manual,14708,Petrol,150,48.7,1.0
 Polo,2017,10099.0,Manual,25666,Petrol,150,60.1,1.0
 Polo,2017,8999.0,Manual,43793,Petrol,20,60.1,1.0
 Polo,2019,12250.0,Manual,1250,Petrol,150,48.7,1.0
 Polo,2017,10700.0,Manual,21094,Petrol,20,60.1,1.2
 Polo,2018,13500.0,Manual,13075,Petrol,150,62.8,1.0
 Polo,2016,11950.0,Semi-Auto,12100,Petrol,20,60.1,1.2
 Polo,2018,12500.0,Manual,8555,Petrol,150,64.2,1.0
 Polo,2016,11500.0,Manual,4682,Petrol,20,60.1,1.2
 Polo,2016,13950.0,Semi-Auto,18500,Petrol,20,61.4,1.4
 Polo,2015,9950.0,Manual,13762,Petrol,20,60.1,1.2
 Polo,2019,14650.0,Semi-Auto,10050,Petrol,150,45.6,1.0
 Polo,2017,9677.0,Manual,17913,Petrol,145,60.1,1.0
 Polo,2016,12899.0,Manual,23437,Petrol,145,47.0,1.8
 Polo,2019,17850.0,Semi-Auto,2000,Petrol,150,46.3,1.0
 Polo,2016,11900.0,Semi-Auto,13588,Petrol,20,60.1,1.2
 Polo,2020,13900.0,Manual,1600,Petrol,150,48.7,1.0
